PS,GeneID,holdfast,reptip,stipe,vegtip
7,dis_TRINITY_DN109773_c0_g1,4278,5743,4768,6807
1,dis_TRINITY_DN1098_c0_g1,6633,6204,6400,5993
1,dis_TRINITY_DN10991_c0_g1,242.5,880,221.5,195
8,dis_TRINITY_DN10998_c0_g1,6987,6767,7121,7013
4,dis_TRINITY_DN10998_c0_g3,2124,3124,2380,1676
8,dis_TRINITY_DN11_c3_g4,7496,7459,7242,7502
8,dis_TRINITY_DN1100_c0_g1,1387,3211,1247,2719
1,dis_TRINITY_DN11006_c1_g3,1391,881,1548,878
8,dis_TRINITY_DN1101_c0_g1,4865,3496,6785,5674
1,dis_TRINITY_DN1101_c0_g9,6807,5444,6298,5753
8,dis_TRINITY_DN110150_c0_g1,1582,2452,2427,3660
5,dis_TRINITY_DN1102_c0_g1,5365,5116,4293,5317
1,dis_TRINITY_DN11028_c0_g2,5034,3394,4413,5113
8,dis_TRINITY_DN11030_c0_g1,2456,1876,2619,1903
8,dis_TRINITY_DN11034_c0_g1,6625,6497,5956,6656
8,dis_TRINITY_DN11038_c0_g1,4743,5431,4936,5307
7,dis_TRINITY_DN1105_c0_g1,1458,894,1385,1192
1,dis_TRINITY_DN11056_c0_g1,4201,5616,5568,5706
1,dis_TRINITY_DN11059_c0_g1,6818,5538,5208,4983
8,dis_TRINITY_DN11064_c0_g1,6756,6493,6037,6028
8,dis_TRINITY_DN11067_c0_g1,3289,4300,3871.5,2377
8,dis_TRINITY_DN110703_c0_g1,1541,1081,1083,1298
8,dis_TRINITY_DN11073_c0_g1,4919,5323,3753,4908
8,dis_TRINITY_DN110755_c0_g1,5406,3207,5171,3305
8,dis_TRINITY_DN11076_c0_g1,242.5,441,221.5,497
8,dis_TRINITY_DN1108_c0_g1,5740,6081,6102,6513
1,dis_TRINITY_DN11083_c0_g1,4608,5390,5084,6334
1,dis_TRINITY_DN110960_c0_g1,581,34,579,492.5
1,dis_TRINITY_DN111_c0_g1,6568,5914,6903,6837
8,dis_TRINITY_DN11100_c0_g1,1956,1376,1848,1400
8,dis_TRINITY_DN11104_c0_g4,6016,5182,5107,4926
7,dis_TRINITY_DN11112_c0_g1,242.5,5765,221.5,195
7,dis_TRINITY_DN11116_c0_g1,759,166,646,642
7,dis_TRINITY_DN11135_c0_g1,242.5,1840,221.5,195
1,dis_TRINITY_DN11138_c0_g2,971,1897,1953,870
8,dis_TRINITY_DN11138_c0_g3,3227,1229,1647,2677
8,dis_TRINITY_DN11138_c0_g5,2220,1589,1453,1808
6,dis_TRINITY_DN1114_c0_g2,242.5,1740,221.5,391
8,dis_TRINITY_DN11152_c0_g1,488,3509,221.5,195
1,dis_TRINITY_DN11162_c0_g1,5466,225,7458,1292
8,dis_TRINITY_DN11168_c0_g1,4388,4675,4074,4032
8,dis_TRINITY_DN11169_c0_g1,3719,2532,4382,4884
2,dis_TRINITY_DN1117_c0_g1,6446,6644,6595,6286
8,dis_TRINITY_DN1117_c0_g2,5173,5750,5675,5568
8,dis_TRINITY_DN11178_c0_g1,1708,330,1625,988
8,dis_TRINITY_DN11181_c0_g1,3573,4332,3844,5331
8,dis_TRINITY_DN11185_c0_g1,2156,1559,2068,2224
1,dis_TRINITY_DN11191_c0_g1,7147,7700,7560,7809
8,dis_TRINITY_DN11191_c0_g3,6405,7058,6415,6177
8,dis_TRINITY_DN11193_c2_g3,3647,5197,3593,5165
1,dis_TRINITY_DN11201_c0_g1,1520,1824,2340,4296
8,dis_TRINITY_DN11209_c0_g2,6858,5859,6624,5920
8,dis_TRINITY_DN1121_c0_g2,5252,5181,5433,4972
8,dis_TRINITY_DN11212_c0_g2,3814,4391,2236,1976
1,dis_TRINITY_DN1122_c0_g4,5059,3874,3113,4276
8,dis_TRINITY_DN11220_c0_g1,1392,2013,3044,4079
1,dis_TRINITY_DN11221_c0_g1,3914,6948,6043,7306
7,dis_TRINITY_DN11224_c0_g1,1234,952,1758,2497
2,dis_TRINITY_DN1123_c0_g1,4777,1413,3688,2707
8,dis_TRINITY_DN11235_c0_g1,5726,3573,4339,4709
8,dis_TRINITY_DN11237_c0_g1,6929,6429,7013,6723
8,dis_TRINITY_DN11238_c0_g5,1799,1083,1691,1070
8,dis_TRINITY_DN1125_c0_g1,3353,5575,2198,2875
8,dis_TRINITY_DN11250_c0_g1,7504,7600,7598,7509
8,dis_TRINITY_DN1126_c0_g1,3073,3186,2289,2075
8,dis_TRINITY_DN11260_c0_g1,1071,291,1105,1144
8,dis_TRINITY_DN11264_c0_g1,6455,6250,6542,6188
1,dis_TRINITY_DN11265_c0_g1,5808,6758,6874,7512
