PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
6,ser_TRINITY_DN1095_c0_g1,7711,7731,7470,7393,7222,7100,7966
1,ser_TRINITY_DN1095_c0_g2,4582,3943,5000,5733,4890,4039,4437
8,ser_TRINITY_DN10952_c0_g1,5308,5985,4979,5316,4624,4733,5941
7,ser_TRINITY_DN10953_c0_g1,3522,2564,1766,2716,2775,2185,3664
2,ser_TRINITY_DN10954_c0_g2,5097,7540,6837,6266,6449,6737,5209
8,ser_TRINITY_DN10956_c0_g1,7008,4079,3617,5078,5393,6091,6782
7,ser_TRINITY_DN1096_c0_g2,7906,6398,7283,6742,6901,7198,6736
8,ser_TRINITY_DN10964_c0_g3,3774,3896,6215,5417,4835,4525,3728
8,ser_TRINITY_DN10968_c0_g1,5206,6935,6445,6084,6644,5901,6271
8,ser_TRINITY_DN10968_c0_g2,3069,3057,4127,5662,5025,4126,3714
7,ser_TRINITY_DN10974_c0_g1,6067,5529,6456,6524,6645,6276,6963
8,ser_TRINITY_DN10978_c0_g1,7274,3026,5282,6043,5706,6364,5795
1,ser_TRINITY_DN10979_c0_g1,2767,1958,1908,2732,2390,2550,3614
7,ser_TRINITY_DN10979_c0_g2,2511,1743,1979,2279,2192,1818,2827
1,ser_TRINITY_DN1098_c0_g1,5874,5560,5473,5578,6405,5683,6414
8,ser_TRINITY_DN1099_c0_g3,722,8007,8242,8189,8218,8227,8222
8,ser_TRINITY_DN1099_c0_g5,333,7289,8046,7974,7882,7829,8226
8,ser_TRINITY_DN10991_c0_g1,7674,6325,6105,6764,5486,5231,7955
8,ser_TRINITY_DN10993_c0_g1,2028,4776,4826,2645,1762,3200,2355
8,ser_TRINITY_DN10997_c0_g1,3024,5527,4863,3802,3720,4396,5441
8,ser_TRINITY_DN109989_c0_g1,7584,7469,7863,8006,7178,6960,4848
8,ser_TRINITY_DN1100_c1_g1,4366,2665,2194,2176,3059,2781,4221
8,ser_TRINITY_DN11006_c0_g3,8129,1083,683,556,202,209.5,636
7,ser_TRINITY_DN11008_c0_g1,834,2532,1921,1963,1341,1774,1389
8,ser_TRINITY_DN11008_c0_g2,2624,4240,3239,3908,3670,3277,3365
8,ser_TRINITY_DN11009_c0_g1,4954,4565,4687,6686,6633,6996,6301
2,ser_TRINITY_DN1101_c0_g1,5942,2994,2648,5902,7390,7480,7552
1,ser_TRINITY_DN11010_c0_g1,5663,4244,5070,5248,5567,5325,5359
7,ser_TRINITY_DN11011_c0_g2,4037,2567,2285,2402,2652,2381,3274
8,ser_TRINITY_DN1102_c0_g1,3479,7422,6512,5476,5677,7089,6825
8,ser_TRINITY_DN1102_c0_g2,362,4836,2882,2162,1676,2430,1045
8,ser_TRINITY_DN11021_c0_g1,4664,3071,2043,2051,1859,2214,2135
3,ser_TRINITY_DN11022_c0_g1,2468,4722,5048,4987,5176,5184,5569
7,ser_TRINITY_DN11026_c0_g1,2098,4756,3369,4500,3437,4044,6195
7,ser_TRINITY_DN11027_c0_g1,5843,6002,4673,4360,4175,4650,5319
8,ser_TRINITY_DN1103_c0_g1,3895,3515,2702,3905,3661,3123,4650
8,ser_TRINITY_DN11031_c0_g1,4916,6513,5059,5279,4880,5839,6063
8,ser_TRINITY_DN11032_c0_g1,6834,7365,7528,6899,6893,7199,7145
1,ser_TRINITY_DN11033_c0_g1,6637,7470,7458,7187,7156,7344,7511
7,ser_TRINITY_DN110356_c0_g1,5773,6704,6853,6509,6464,6203,6719
2,ser_TRINITY_DN11036_c0_g1,5371,6189,6970,5166,5030,5109,6702
1,ser_TRINITY_DN110366_c0_g1,4583,3167,2522,2247,2426,2656,4798
7,ser_TRINITY_DN11037_c0_g1,3241,6179,5631,5769,6989,6547,7769
7,ser_TRINITY_DN11040_c0_g1,769,619,903,544,507,209.5,5179
8,ser_TRINITY_DN11042_c0_g1,4680,4665,6486,5547,4465,6106,3457
1,ser_TRINITY_DN11043_c0_g1,6193,6714,6862,5998,5829,5302,5334
8,ser_TRINITY_DN110457_c0_g1,4634,4975,5581,5242,4376,4365,4824
5,ser_TRINITY_DN11047_c0_g1,1567,2370,3379,5632,3733,4164,5619
7,ser_TRINITY_DN11049_c0_g1,2667,5675,6039,4610,4063,4122,2721
8,ser_TRINITY_DN11051_c0_g1,5913,631.5,601,220.5,870,644,772
8,ser_TRINITY_DN11057_c0_g1,1130,2016,5612,7895,8161,8146,6500
7,ser_TRINITY_DN11058_c0_g1,1183,132.5,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN11061_c0_g1,1382,3363,3324,2686,2245,2116,2375
7,ser_TRINITY_DN11065_c0_g1,1484,2270,2030,1650,1279,1577,1188
8,ser_TRINITY_DN11066_c0_g1,8261,3634,4647,5133,5883,6475,6877
7,ser_TRINITY_DN1109_c0_g1,1301,4886,5281,1646,1106,1285,1032
7,ser_TRINITY_DN1109_c1_g3,3749,7444,7709,6190,4123,2791,2952
7,ser_TRINITY_DN11093_c0_g1,5726,1619,1859,1607,1237,1538,1200
8,ser_TRINITY_DN1110_c0_g1,4307,764,826,754,1168,1891,5974
8,ser_TRINITY_DN1110_c0_g2,3266,2700,3857,6529,4817,3979,2627
7,ser_TRINITY_DN11109_c0_g1,5284,7375,7549,6979,6346,6827,7120
1,ser_TRINITY_DN11116_c0_g2,7865,7730,7842,7646,7818,7783,7989
8,ser_TRINITY_DN11125_c0_g1,1485,1626,3024,5074,2020,3096,3508
1,ser_TRINITY_DN11126_c0_g1,6294,6537,6568,7155,7290,6991,7710
1,ser_TRINITY_DN11128_c0_g2,3054,5735,7068,6019,4806,6189,4069
7,ser_TRINITY_DN111289_c0_g1,1836,2721,2873,2480,2620,2376,2802
6,ser_TRINITY_DN11135_c0_g1,3739,5198,4918,4075,4381,4408,3795
8,ser_TRINITY_DN11140_c0_g1,5038,2318,2973,6007,5819,3537,5723
1,ser_TRINITY_DN11141_c0_g1,3899,7545,7585,5883,3219,2735,2526
7,ser_TRINITY_DN111477_c0_g1,790,1033,1064,1430,1319,1128,1481
7,ser_TRINITY_DN1115_c0_g1,2485,6056,6236,4940,4220,3014,5327
8,ser_TRINITY_DN11155_c0_g2,4875,3184,2385,5327,4514,4028,5318
7,ser_TRINITY_DN11159_c0_g1,593,1472,4434,3354,1327,955,1845
7,ser_TRINITY_DN11160_c0_g1,6610,5747,6919,7383,7378,7505,7119
1,ser_TRINITY_DN11161_c0_g2,2562,6262,6738,4523,4008,4430,4073
1,ser_TRINITY_DN11162_c0_g1,5777,7488,7507,6531,6480,6853,6217
2,ser_TRINITY_DN11162_c0_g2,6914,7497,7606,7489,7843,8032,7861
8,ser_TRINITY_DN11165_c0_g1,3860,5349,5054,3898,4242,4118,2222
8,ser_TRINITY_DN11166_c0_g1,6281,1816,2692,4191,6230,6172,2328
8,ser_TRINITY_DN111669_c0_g1,836,2299,2006,2905,2209,2040,2643
8,ser_TRINITY_DN1117_c0_g2,4585,4505,3869,3061,2901,2844,3338
1,ser_TRINITY_DN11173_c0_g1,102.5,955,1135,1923,1067,1740,2868
8,ser_TRINITY_DN11175_c0_g1,6582,132.5,165.5,220.5,202,209.5,197.5
2,ser_TRINITY_DN1118_c0_g1,1064,1842,2269,2684,2432,2119,3657
6,ser_TRINITY_DN11180_c0_g2,3384,4151,1823,882,657,526.5,1093
2,ser_TRINITY_DN111805_c0_g2,7582,5701,5383,6394,6345,6856,7246
8,ser_TRINITY_DN111807_c0_g1,5768,5905,5765,5693,6245,6508,6735
7,ser_TRINITY_DN11182_c0_g1,4755,6340,4816,4055,3490.5,4342,2593
8,ser_TRINITY_DN1119_c0_g2,7515,6573,6220,4600,4366,4183,3355
8,ser_TRINITY_DN1119_c0_g3,591,2017,1434,1851,1429,1382,2202
1,ser_TRINITY_DN111911_c0_g1,5842,7348,7481,6436,4201,3404,1833
7,ser_TRINITY_DN11198_c0_g1,2372,4455,4032,3569,4374,4510,2744
8,ser_TRINITY_DN112_c0_g1,1548,415,451,583,566,596,693
4,ser_TRINITY_DN1120_c0_g2,7719,6309,2903,4282,6569,5611,2940
2,ser_TRINITY_DN11203_c0_g1,2896,3632,2599,2040,4195,4452,2297
8,ser_TRINITY_DN11205_c0_g3,542,705,1019,1515,3502,2347,936
8,ser_TRINITY_DN11208_c0_g1,7442,7966,8144,8020,7931,8006,7540
1,ser_TRINITY_DN11208_c0_g2,3724,5073,4247,4621,4532,4413,5750
1,ser_TRINITY_DN11209_c0_g1,4552,3589,4386,4700,3722,3742,2689
8,ser_TRINITY_DN1121_c1_g2,3093,1391,1562,3223,1360,1208,3087
8,ser_TRINITY_DN11210_c0_g2,336,785,1564,5181,4973,3610,778
8,ser_TRINITY_DN11219_c0_g2,5754,6927,6368,5811,6065,5165,5412
7,ser_TRINITY_DN11220_c0_g1,292,1755,2329,1245,1127,1530,6690
1,ser_TRINITY_DN11224_c0_g2,1754,2250,2074,1685,1830,1517,1592
7,ser_TRINITY_DN11229_c0_g1,6945,1117,732,447,202,209.5,197.5
8,ser_TRINITY_DN1123_c0_g1,2083,4078,5335,4058,3944,3987,3616
6,ser_TRINITY_DN112306_c0_g1,6658,7401,7446,7443,7322,7281,942
1,ser_TRINITY_DN112343_c0_g1,3193,6457,6925,6729,6018,5138,7269
8,ser_TRINITY_DN11235_c0_g1,5051,6244,6535,6149,6260,6400,6547
8,ser_TRINITY_DN11238_c0_g1,1691,7643,7891,4562,3041,2831,2506
8,ser_TRINITY_DN11241_c0_g2,1593,894,1054,4585,6296,6857,7240
2,ser_TRINITY_DN11242_c0_g1,8061,523.5,165.5,220.5,202,209.5,197.5
8,ser_TRINITY_DN11243_c0_g1,5818,7019,5858,5923,4953,5456,7151
8,ser_TRINITY_DN11248_c0_g2,6397,6774,2581,4023,5408,6204,4560
8,ser_TRINITY_DN11249_c0_g1,6325,2144,2065,3134,2059,2397,3400
1,ser_TRINITY_DN11252_c0_g3,5751,4735,3999,4462,3223,2953,3914
1,ser_TRINITY_DN11269_c0_g1,708,1075,1070,935,1388,1183,3066
7,ser_TRINITY_DN1127_c0_g1,3900,7606,7162,1637,650,951,6723
8,ser_TRINITY_DN11272_c0_g1,1032,1054,1003,1535,1321,1613,1426
2,ser_TRINITY_DN112764_c1_g1,4617,7262,5592,5513,5593,6019,5269
7,ser_TRINITY_DN11279_c0_g1,1805,556,602,504,571,516,510
2,ser_TRINITY_DN11280_c0_g1,3995,2018,1410,1417,2216,1901,4238
1,ser_TRINITY_DN112839_c0_g1,6274,7370,7445,7507,7407,6850,5313
1,ser_TRINITY_DN11286_c0_g1,273,6269,5375,7245,7147,7109,5684
8,ser_TRINITY_DN113_c0_g3,3572,3886,3928,3484,3512,3702,4748
1,ser_TRINITY_DN11306_c0_g1,7760,8105,8071,7903,8087,8098,8022
8,ser_TRINITY_DN11307_c0_g1,4415,6178,3849,2839,3675,4788,6007
1,ser_TRINITY_DN113139_c0_g1,6544,6479,7033,6070,5978,5475,4620
1,ser_TRINITY_DN11316_c0_g1,7741,7619,7341,7922,7860,7687,7963
7,ser_TRINITY_DN11318_c0_g4,2592,3776,3378,5679,5917,6524,6955
8,ser_TRINITY_DN1132_c0_g1,2375,7056,6752,3289,1361,1418,831
2,ser_TRINITY_DN11321_c0_g1,6677,6645,4755,3390,4552,5357,2838
1,ser_TRINITY_DN11329_c0_g2,6055,7184,7945,7889,7732,7621,7412
2,ser_TRINITY_DN11331_c0_g5,4973,8028,7512,6547,7077,7091,4958
1,ser_TRINITY_DN11334_c0_g1,4749,1320,2382,3156,1905,1410,4568
8,ser_TRINITY_DN11339_c0_g2,2469,1851,2278,2511,2342,2367,3556
8,ser_TRINITY_DN113440_c0_g1,3809,2566,1954,2529,3497,2545,3807
8,ser_TRINITY_DN11345_c0_g1,1773,2074,2746,1438,3904,4105,736
8,ser_TRINITY_DN11354_c0_g3,7044,7212,6717,6779,7278,6811,5924
1,ser_TRINITY_DN11354_c0_g6,676,2662,2881,3588,4825,4394,2114
8,ser_TRINITY_DN11355_c0_g1,6436,4819,4352,6722,6578,6214,6493
1,ser_TRINITY_DN11356_c0_g1,352,1780,2377,1664,1793,1861,3949
1,ser_TRINITY_DN11365_c0_g1,2526,132.5,516,220.5,202,209.5,811
8,ser_TRINITY_DN11371_c0_g2,3140,3419,3725,2329,2323,2932,3056
7,ser_TRINITY_DN11376_c0_g1,2513,5332,4966,2706,2437,3832,3569
8,ser_TRINITY_DN11380_c0_g1,7374,8061,8125,8149,4821,5525,3262
2,ser_TRINITY_DN1139_c0_g1,5855,132.5,165.5,220.5,202,209.5,197.5
8,ser_TRINITY_DN11397_c0_g1,2210,5556,5767,4720,4222,4797,5432
8,ser_TRINITY_DN114_c0_g2,4623,2142,2859,2297,2128,3175,3666
1,ser_TRINITY_DN114_c0_g5,8182,8280,8277,8166,8172,8204,8142
1,ser_TRINITY_DN11404_c0_g1,5713,4558,4228,3489,3909,5392,4285
7,ser_TRINITY_DN11410_c0_g1,1043,1986,2119,1549,1293,1864,2807
8,ser_TRINITY_DN11412_c0_g1,7734,2844,3279,3492,4720,3892,4143
7,ser_TRINITY_DN114204_c0_g1,2161,891,1296,1365,3030,1603,2971
1,ser_TRINITY_DN1143_c0_g1,4459,4834,4932,2400,1970,1905,1731
1,ser_TRINITY_DN11431_c0_g1,4705,5679,6570,4822,4960,5447,6360
8,ser_TRINITY_DN11436_c0_g2,1827,3190,3506,4121,4114,4746,6141
8,ser_TRINITY_DN114394_c0_g1,318,1091,2391,6804,7263,7116,3450
7,ser_TRINITY_DN11440_c0_g1,6153,5477,6416,5175,3940,5380,3303
1,ser_TRINITY_DN11443_c0_g1,8090,7882,7892,7797,7930,7989,8045
1,ser_TRINITY_DN11448_c0_g4,661,446,600,772,604,698,812
7,ser_TRINITY_DN114489_c0_g1,7942,8065,8150,8157,8037,8085,8201
7,ser_TRINITY_DN11449_c0_g1,7175,7004,7273,7480,7357,7575,7835
1,ser_TRINITY_DN114498_c0_g1,338,956,1612,1117,1876,3086,2346
1,ser_TRINITY_DN11452_c0_g1,3170,4249,3546,2914,4109,3977,4442
7,ser_TRINITY_DN11454_c1_g1,102.5,5220,6954,6934,5027,4285,492
8,ser_TRINITY_DN11454_c1_g2,1319,2099,1673,1648,2716,1862,1617
1,ser_TRINITY_DN11456_c0_g1,4493,6979,6311,5625,5264,6122,5979
7,ser_TRINITY_DN11460_c0_g1,6115,5554,4853,5407,5526,5244,5348
7,ser_TRINITY_DN11467_c0_g1,359,745,658,810,866,802,3787
5,ser_TRINITY_DN11469_c0_g1,8084,7919,7992,8011,7683,7520,7872
1,ser_TRINITY_DN114705_c0_g1,7805,7980,8054,8057,8106,8039,8187
8,ser_TRINITY_DN11475_c0_g1,226,1371,1376,1939,2366,3156,5084
8,ser_TRINITY_DN11476_c0_g1,4918,859,933,689,514,537,666
8,ser_TRINITY_DN11476_c0_g2,1009,3635,3023,2103,2384,4038,2692
1,ser_TRINITY_DN114760_c0_g1,1302,1438,697,220.5,500,464,197.5
1,ser_TRINITY_DN11477_c0_g1,6972,6529,5314,5728,6966,6545,6046
1,ser_TRINITY_DN11479_c0_g1,6090,7378,7401,7455,7285,7174,6280
8,ser_TRINITY_DN1148_c0_g2,4850,3799,4275,5943,6213,6521,7746
7,ser_TRINITY_DN11480_c0_g2,1848,1678,1337,1176,1200,1323,1470
1,ser_TRINITY_DN11487_c0_g1,6395,6020,6409,6650,6120,5823,6553
8,ser_TRINITY_DN11489_c0_g2,7645,8150,8124,8024,8107,8136,8040
1,ser_TRINITY_DN1149_c0_g2,2653,445,507,684,692,663,719
2,ser_TRINITY_DN11490_c0_g2,5761,5752,6960,6247,6002,5439,5294
8,ser_TRINITY_DN11491_c0_g1,5332,5107,4694,6610,6860,6600,5253
7,ser_TRINITY_DN11491_c0_g3,7283,132.5,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN11497_c0_g2,7774,7859,7861,8169,7850,7422,6652
8,ser_TRINITY_DN11497_c0_g3,5864,6664,5280,6339,6311,6979,6753
1,ser_TRINITY_DN11498_c0_g1,4735,3042,3525,3625,3380,3153,5814
7,ser_TRINITY_DN11499_c0_g1,2992,1154,1306,1680,1798,2266,1365
8,ser_TRINITY_DN115_c0_g2,2550,5320,4754,2566,2247,2563,2701
1,ser_TRINITY_DN11500_c0_g1,6520,643,460.5,220.5,707,740,197.5
7,ser_TRINITY_DN115082_c0_g1,7195,5659,6506,6361,7026,7365,7593
1,ser_TRINITY_DN1151_c0_g1,1237,490,1561,4800,2791,2072,2695
8,ser_TRINITY_DN11510_c0_g1,1999,3470,3100,2046,2302,2126,2295
7,ser_TRINITY_DN115101_c0_g1,3661,3506,4200,4495,4392,4324,4127
8,ser_TRINITY_DN11511_c0_g1,6002,4986,5251,6147,6608,6102,4736
8,ser_TRINITY_DN11513_c0_g2,792,3672,3384,3250,3930,5745,2568
8,ser_TRINITY_DN115139_c0_g1,1152,537,728,4649,5916,2650,197.5
1,ser_TRINITY_DN11515_c0_g1,2531,2071,4414,2995,2171,2810,1534
8,ser_TRINITY_DN11516_c0_g1,102.5,132.5,165.5,220.5,523,517,1182
1,ser_TRINITY_DN11519_c0_g1,5933,6239,6625,5963,6816,6824,6454
8,ser_TRINITY_DN1152_c0_g1,1004,3440,4688,2122,1093,1116,823
8,ser_TRINITY_DN1152_c0_g2,309,1362,1416,2230,4073,4840,5237
8,ser_TRINITY_DN11520_c0_g2,4209,7655,7044,6829,6659,7093,7274
2,ser_TRINITY_DN115212_c0_g1,7640,7797,7841,7513,7456,7149,6864
8,ser_TRINITY_DN11526_c0_g1,5612,4531,4892,5677,5461,5313,6189
4,ser_TRINITY_DN11529_c0_g1,6502,905,730,220.5,202,209.5,197.5
7,ser_TRINITY_DN11529_c0_g2,4673,132.5,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN1153_c0_g1,7546,5405,4571,1594,2462,2544,2628
7,ser_TRINITY_DN11534_c0_g1,7007,7630,7788,6672,6326,5324,4797
7,ser_TRINITY_DN11535_c0_g1,6870,6211,5497,5187,5500,5816,6372
8,ser_TRINITY_DN1154_c0_g1,1644,2002,2136,1693,1404,2875,3534
8,ser_TRINITY_DN11542_c0_g1,3871,398,527,529,713,635,562
8,ser_TRINITY_DN11543_c0_g1,5318,735,475,474,202,209.5,197.5
1,ser_TRINITY_DN11543_c0_g2,5544,7196,6965,6464,7002,7058,6728
8,ser_TRINITY_DN11543_c0_g3,2698,6265,7655,7086,5224,5264,5243
8,ser_TRINITY_DN11547_c0_g1,1076,4563,1285,947,1741,1736,968
8,ser_TRINITY_DN11547_c0_g2,3324,3123,5124,4702,5040,5508,3725
8,ser_TRINITY_DN115500_c0_g1,694,5644,2225,1074,799,937,542
1,ser_TRINITY_DN11551_c0_g1,7055,5039,4611,5210,5347,5449,5009
2,ser_TRINITY_DN11553_c0_g1,8101,8228,8217,7890,8045,8152,8115
8,ser_TRINITY_DN1156_c0_g3,3394,4578,3317,3958,4228,4805,5356
8,ser_TRINITY_DN11563_c0_g4,5187,6868,7082,6966,5985,6556,6188
2,ser_TRINITY_DN11568_c0_g1,102.5,832,745,1254,2274,3108,1034
8,ser_TRINITY_DN115706_c0_g1,8052,736,526,220.5,202,209.5,396
7,ser_TRINITY_DN115767_c0_g1,1178,1008,2066,6091,4625,4724,1248
1,ser_TRINITY_DN11581_c0_g2,4337,4105,4849,5401,4689,4577,4021
8,ser_TRINITY_DN11582_c0_g1,467,652,673,1058,1130,1400,3559
8,ser_TRINITY_DN11588_c0_g1,266,432,165.5,220.5,202,209.5,5215
1,ser_TRINITY_DN1159_c0_g1,5830,7244,7744,7067,7012,7503,7463
1,ser_TRINITY_DN11592_c0_g2,7876,8108,8081,7904,8031,8138,8033
7,ser_TRINITY_DN11600_c0_g2,1676,593,867,791,202,209.5,197.5
2,ser_TRINITY_DN116043_c0_g1,7948,5472,4829,4793,6889,7232,5739
8,ser_TRINITY_DN11613_c0_g2,7916,7801,2987,708,489,559,197.5
1,ser_TRINITY_DN11616_c0_g1,1034,1353,1702,1163,1227,1120,1296
1,ser_TRINITY_DN11617_c0_g2,6481,7597,6324,4777,4749,5055,3815
7,ser_TRINITY_DN11623_c0_g1,6423,7528,7437,7462,7555,7756,7279
8,ser_TRINITY_DN116264_c0_g1,6018,5450,5751,4920,5110,4846,6264
1,ser_TRINITY_DN116269_c0_g1,581,1443,1900,3738,2332,2586,7086
1,ser_TRINITY_DN116291_c0_g1,5669,6914,7265,6432,6782,6245,6802
1,ser_TRINITY_DN11634_c0_g1,7697,5705,7121,4741,7004,7452,2836
1,ser_TRINITY_DN11634_c0_g3,2196,2055,4536,5697,5455,4782,1462
1,ser_TRINITY_DN11634_c0_g4,2209,5719,6614,5740,5084,5639,5030
8,ser_TRINITY_DN11634_c3_g1,5964,3522,3406,5646,6152,6374,6763
7,ser_TRINITY_DN11635_c0_g2,5475,7381,6803,7068,7315,7412,7957
7,ser_TRINITY_DN11636_c0_g1,1804,1846.5,1707,1129,818,867,743
7,ser_TRINITY_DN11637_c0_g1,5007,1876,1991,2931,4268,3889,5282
8,ser_TRINITY_DN11641_c0_g1,2009,1840,2276,3498,3676,3235,4846
1,ser_TRINITY_DN11648_c0_g1,6801,6799,6657,7737,7799,7509,7962
7,ser_TRINITY_DN1165_c0_g1,5164,3199,1225,626,432,209.5,459
8,ser_TRINITY_DN1165_c0_g2,1801,2404,1486,1243,773,870,1101
8,ser_TRINITY_DN11652_c1_g1,4504,5761,5948,6526,6671,5536,7294
8,ser_TRINITY_DN1166_c0_g3,1266,2347,3844,4941,3256,3723,4540
8,ser_TRINITY_DN11662_c0_g7,2339,3468,4031,3013,1577,1753,3634
7,ser_TRINITY_DN11663_c0_g1,6667,5268,2641,1002,1122,970,1649
8,ser_TRINITY_DN116662_c0_g1,6639,5098,2486,7825,7743,7025,5713
8,ser_TRINITY_DN11670_c0_g1,915,3709,2154,3550,4355,4851,3388
8,ser_TRINITY_DN11680_c0_g5,2573,3281,5354,5441,4503,3634,2487
1,ser_TRINITY_DN11682_c0_g1,4532,6571,7130,5974,6282,5999,6724
8,ser_TRINITY_DN11683_c0_g1,7905,7330,6223,6179,7601,7731,7233
1,ser_TRINITY_DN11684_c0_g1,2052,2645,5657,5377,5294,4829,3990
8,ser_TRINITY_DN116912_c0_g2,3409,2065,3942,4172,3926,4348,3543
1,ser_TRINITY_DN11692_c0_g1,1530,1140,1125,1787,3035,1979,3662
2,ser_TRINITY_DN11694_c0_g1,3531,2462,2202,3330,4991,5064,4282
1,ser_TRINITY_DN116962_c1_g1,5796,3577,4682,5814,5485,4705,4345
8,ser_TRINITY_DN11706_c0_g1,6081,4286,2794,1461,1858,2066,2239
7,ser_TRINITY_DN11707_c0_g1,2868,2648.5,1503,1788,1730,1851,3189
8,ser_TRINITY_DN11708_c0_g4,1133,1763,2402,3024,3560,3151,2738
8,ser_TRINITY_DN117161_c0_g1,1094,3462,3626,1949,862,1481,941
1,ser_TRINITY_DN117229_c0_g1,4612,3920,3891,3027,2087,2762,1627
1,ser_TRINITY_DN117252_c1_g1,7693,6446,6813,7008,6574,6330,7142
6,ser_TRINITY_DN117279_c0_g1,6316,6053,5355,5592,5614,4477,4428
8,ser_TRINITY_DN117280_c0_g1,8126,7333,5242,3984.5,3907,4501,5324
1,ser_TRINITY_DN11729_c0_g1,2532,4294,4087,2391,2906.5,3476,3794
1,ser_TRINITY_DN1173_c0_g2,7463,4538,3810,3760,4594,4879,5002
3,ser_TRINITY_DN1173_c0_g8,2853,132.5,165.5,220.5,202,209.5,444
8,ser_TRINITY_DN1173_c0_g9,3505,3638,4210,2912,2739,3448,3391
1,ser_TRINITY_DN1174_c0_g1,5742,2413,4337,5780,5322,4207,5568
1,ser_TRINITY_DN11748_c0_g2,2328,3875,6180,5959,5297,4137,2786
8,ser_TRINITY_DN11755_c0_g2,2278,2054,1026,795,792,776,649
8,ser_TRINITY_DN11765_c0_g2,3148,382,484,506,484,496,494
1,ser_TRINITY_DN11766_c0_g3,7952,7707,6736,7850,7752,7633,7638
1,ser_TRINITY_DN11767_c0_g3,5935,4034,3110,2477,4236,3483,6729
8,ser_TRINITY_DN11789_c1_g2,6327,7579,7576,7497,7490,7468,7277
1,ser_TRINITY_DN1179_c0_g2,2208,2291,2089,3137,3439,2964,2548
1,ser_TRINITY_DN118_c0_g2,8204,8253,8263,8250,8267,8266,8271
8,ser_TRINITY_DN11807_c0_g3,4920,7899,7935,6023,5047,5632,4109
1,ser_TRINITY_DN11808_c0_g1,5648,3530,3143,5054,6466,6486,5586
8,ser_TRINITY_DN11809_c0_g1,7489,315,336,220.5,202,209.5,410
8,ser_TRINITY_DN118092_c0_g1,5896,6060,5646,5462,5490,5494,5854
1,ser_TRINITY_DN1181_c0_g3,2915,4634,5852,6014,5812,5506,5699
2,ser_TRINITY_DN11810_c0_g1,2109,5025,4753,3154,3316,4081,3913
8,ser_TRINITY_DN118100_c0_g1,7059,4597,3154,5645,6843,6985,4912
8,ser_TRINITY_DN118123_c0_g1,1078,3282,2666,2203,1422,1472,1459
2,ser_TRINITY_DN118186_c0_g2,5602,2951,1995,1382,1590,1155,4687
7,ser_TRINITY_DN1182_c0_g1,102.5,132.5,165.5,220.5,849,819,3904
1,ser_TRINITY_DN11821_c0_g1,5166,4550,6855,6561,4823,4659,5314
8,ser_TRINITY_DN11821_c0_g2,8132,5900,4303,4744,5693,5897,6097
8,ser_TRINITY_DN11827_c0_g1,4718,5368,7487,7570,6858,6098,7149
8,ser_TRINITY_DN11839_c0_g1,5375,4207,5573,5112,5296,5274,4487
7,ser_TRINITY_DN1184_c0_g1,5706,4680,3458,5382,5164,5493,7441
7,ser_TRINITY_DN11842_c0_g1,5266,4939,4159,4251,4660,4493,6226
8,ser_TRINITY_DN11848_c0_g1,6268,7047,7351,6654,7117,6721,7289
8,ser_TRINITY_DN118491_c0_g1,6926,132.5,373,220.5,202,450,197.5
1,ser_TRINITY_DN1185_c0_g1,2095,132.5,165.5,618,202,595,689
8,ser_TRINITY_DN11853_c0_g1,2361,7678,7905,7690,6812,7483,7368
7,ser_TRINITY_DN11853_c0_g3,1902,4274,5468,2806,1155,1188,1208
7,ser_TRINITY_DN1186_c0_g1,5334,7229,6693,5390,4889,4679,5613
1,ser_TRINITY_DN11860_c0_g1,5483,3563,5291,5607,4983,4203,5056
8,ser_TRINITY_DN11864_c0_g1,1414,1259,1526,1587,1547,1786,1422
8,ser_TRINITY_DN11865_c0_g5,3680,2161,2443,1967,3623,3119,2316
8,ser_TRINITY_DN118668_c0_g1,6586,6961,7057,7384,7079,7313,7319
1,ser_TRINITY_DN11868_c0_g1,1523,2329,4360,5104,4160,2854,5793
7,ser_TRINITY_DN11869_c0_g1,2053,6999,7504,4637,2097,2015,1979
7,ser_TRINITY_DN11873_c0_g1,1420,3392,2046,1615,2132,1895,5163
8,ser_TRINITY_DN11879_c0_g1,983,1049,1690,2141,2357,1873,1352
8,ser_TRINITY_DN1188_c0_g1,2126,2040,1555,1391,1941,1442,1887
1,ser_TRINITY_DN11880_c0_g1,2542,2818,1575,1476,1837,1741,2029
8,ser_TRINITY_DN11883_c0_g1,4084,7153,7502,6429,5788,6608,6568
7,ser_TRINITY_DN11884_c0_g1,6792,8067,7955,7740,7400,7636,8018
7,ser_TRINITY_DN11884_c0_g2,2223,3204,3967,2679,1818,1835,2108
1,ser_TRINITY_DN11885_c0_g1,4931,5171,4356,5471,5291,5767,6540
8,ser_TRINITY_DN11888_c0_g1,5076,5665,5062,5738,6150,5854,5852
8,ser_TRINITY_DN11889_c0_g1,6452,3768,3159,3843,3068,3502,5648
7,ser_TRINITY_DN11891_c0_g1,1628,1182,1182,1483,1672,1170,1607
8,ser_TRINITY_DN11896_c0_g1,566,1492,2336,2076,1691,1946,2978
