PS,GeneID,gamete
8,dis_TRINITY_DN11530_c0_g1,12.327721
8,dis_TRINITY_DN11536_c0_g1,10.20311
1,dis_TRINITY_DN11537_c0_g2,45.254917
8,dis_TRINITY_DN11537_c0_g4,3.95176
8,dis_TRINITY_DN11537_c0_g5,0
2,dis_TRINITY_DN1154_c0_g1,3.574624
7,dis_TRINITY_DN11548_c0_g1,1.217008
7,dis_TRINITY_DN11548_c0_g2,0
8,dis_TRINITY_DN1155_c0_g2,12.526374
2,dis_TRINITY_DN11558_c0_g3,1.460167
1,dis_TRINITY_DN11559_c0_g1,17.496135
8,dis_TRINITY_DN1156_c0_g1,3.0793180000000002
1,dis_TRINITY_DN11561_c0_g1,23.038407
8,dis_TRINITY_DN11564_c0_g1,14.699939
7,dis_TRINITY_DN11567_c0_g1,0
1,dis_TRINITY_DN1157_c0_g1,321.231019
2,dis_TRINITY_DN11571_c0_g1,97.117979
8,dis_TRINITY_DN11571_c0_g2,3.035116
7,dis_TRINITY_DN11575_c1_g3,1.846016
7,dis_TRINITY_DN11577_c1_g1,4.00316
8,dis_TRINITY_DN11579_c1_g3,0
8,dis_TRINITY_DN11580_c0_g1,2.841732
7,dis_TRINITY_DN11582_c0_g1,0.161447
8,dis_TRINITY_DN11583_c0_g2,0
8,dis_TRINITY_DN11584_c0_g1,7.21167
8,dis_TRINITY_DN11590_c0_g1,62.910473
7,dis_TRINITY_DN11591_c0_g1,17.122304
1,dis_TRINITY_DN11596_c1_g1,74.386485
1,dis_TRINITY_DN11598_c0_g1,305.755452
1,dis_TRINITY_DN11598_c0_g2,14.912976
8,dis_TRINITY_DN11598_c0_g3,5.853645
8,dis_TRINITY_DN11598_c0_g5,2.326479
8,dis_TRINITY_DN11598_c0_g7,5.264476
1,dis_TRINITY_DN116_c0_g1,7.201424
8,dis_TRINITY_DN1160_c0_g1,3.04716
8,dis_TRINITY_DN11601_c0_g2,1.62012
5,dis_TRINITY_DN11603_c0_g1,3.91216
8,dis_TRINITY_DN11610_c0_g1,7.235857
8,dis_TRINITY_DN11611_c0_g4,0.867191
2,dis_TRINITY_DN11618_c1_g1,17.225277
7,dis_TRINITY_DN11619_c0_g1,2.23198
1,dis_TRINITY_DN11619_c0_g4,98.059251
8,dis_TRINITY_DN11619_c0_g7,4.828656
8,dis_TRINITY_DN11620_c0_g1,1.402223
1,dis_TRINITY_DN11625_c0_g2,1.213237
7,dis_TRINITY_DN11625_c0_g3,4.590787
8,dis_TRINITY_DN11629_c0_g1,4.255218
8,dis_TRINITY_DN11632_c0_g1,9.590022
2,dis_TRINITY_DN11637_c0_g1,2.586052
8,dis_TRINITY_DN11637_c0_g2,0.763601
8,dis_TRINITY_DN1164_c0_g1,0.673619
8,dis_TRINITY_DN11647_c0_g3,31.306894
2,dis_TRINITY_DN11663_c0_g1,6.347076
2,dis_TRINITY_DN11666_c0_g3,22.746493
8,dis_TRINITY_DN11666_c0_g4,1.671332
7,dis_TRINITY_DN11669_c0_g2,1.298931
8,dis_TRINITY_DN1167_c0_g1,10.503015
1,dis_TRINITY_DN1167_c0_g3,6.796284
8,dis_TRINITY_DN1167_c0_g8,16.772045
1,dis_TRINITY_DN11671_c0_g1,2.845458
7,dis_TRINITY_DN11672_c0_g1,0
7,dis_TRINITY_DN11674_c0_g1,5.922663
8,dis_TRINITY_DN11676_c0_g1,9.144068
1,dis_TRINITY_DN11681_c0_g1,41.208042
1,dis_TRINITY_DN11691_c0_g1,4.30098
1,dis_TRINITY_DN11697_c0_g1,7.625872
8,dis_TRINITY_DN117_c0_g1,3.846169
1,dis_TRINITY_DN11700_c0_g1,4.056695
