PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
1,ser_TRINITY_DN14835_c0_g2,7.303583400478276,7.421430909482278,7.41376012206422,7.454624633509335,7.363493745905873,7.382428930755795,7.336845076991291
1,ser_TRINITY_DN14841_c0_g2,7.631282803376013,7.652316889406728,7.868532903513464,7.89556089322453,8.095274301458202,8.036082744636234,7.325433769404598
7,ser_TRINITY_DN14864_c0_g1,7.64893750614691,7.8818522174273165,8.310186955660138,7.768138118088468,8.04683037426565,8.054075414619017,7.656320159505981
7,ser_TRINITY_DN148649_c0_g1,7.645207005369805,7.609555851081339,7.613715164225075,7.557518919286935,7.889231046926822,7.872706272973144,7.652501025766957
1,ser_TRINITY_DN1494_c0_g1,7.504516671136036,7.584028910277046,7.336790647920145,7.210058390828063,7.267466892004691,7.347349199459127,7.251489748344992
8,ser_TRINITY_DN1498_c0_g1,7.204952625515781,8.309204947030764,8.514222730358721,7.435703843569597,7.322445001059361,7.343455748470631,7.210961183148165
4,ser_TRINITY_DN14985_c0_g2,7.510839502516934,7.799540078802079,7.968791055431988,8.086609600848952,8.140642507282097,8.038805511104712,7.470672680758866
1,ser_TRINITY_DN1501_c0_g1,9.141903381624957,10.010952581800893,10.07119546610375,10.626991677624131,10.017241840126623,10.185815056726987,10.35023317856464
8,ser_TRINITY_DN15019_c0_g2,7.493063538525783,7.252720651137455,7.236929924041368,7.29346548719516,7.487729275601339,7.488143409933191,7.533956282710744
8,ser_TRINITY_DN15045_c0_g1,7.347296210691481,8.030176933885281,8.028682985361327,7.403014094917054,7.292375575242596,7.359095838443913,7.249723262560737
1,ser_TRINITY_DN1505_c0_g3,7.129283016944966,7.132069435168294,7.145150775380796,7.174897956530947,7.171482331359469,7.183951117263352,7.3463175576252775
2,ser_TRINITY_DN15075_c0_g1,7.463813667967503,7.778519065479268,8.033897011420692,7.931200468841924,7.986487556480376,7.991506580070584,7.956068745506562
1,ser_TRINITY_DN15075_c0_g2,7.7481199849396685,8.2768255661520591,8.410750449162968,8.441363854534684,8.730814338951527,8.641554543766452,7.931049153630553
8,ser_TRINITY_DN1509_c0_g1,7.158837214708745,8.143821741934163,7.89964398010133,7.439058855338206,7.365666644592019,7.431897132626541,7.214611030566304
1,ser_TRINITY_DN15130_c0_g2,7.511791748296991,7.926110926505767,7.9876560847255735,7.744096509297302,7.852431942780157,7.790917166569265,7.535275831594639
1,ser_TRINITY_DN15149_c1_g1,7.505695907454053,8.086039493528215,7.532238330622126,7.445895171787062,7.371155862302481,7.492796967287039,7.264801526250875
8,ser_TRINITY_DN15158_c0_g1,7.364814579891398,7.813888267275298,7.817677872333148,7.4749652426316056,7.495705738192239,7.6305330005997964,7.218561240753367
1,ser_TRINITY_DN152_c0_g2,7.596984424932113,8.379954056480752,8.1362007241055,7.615469252592501,7.510911313330225,7.741776289980621,7.466726644459299
8,ser_TRINITY_DN152013_c0_g2,7.897056506543752,7.18872185927237,7.230651595026724,7.256556346756553,7.4110697905962954,7.432180826515292,7.387851960247336
1,ser_TRINITY_DN1521_c0_g2,9.53495560341005,10.283616612673379,10.713245223578502,11.095750114797404,11.856399726019651,11.48559760323272,12.24188028446195
7,ser_TRINITY_DN15231_c0_g1,7.385496556667407,7.654183574244362,7.971162807529938,7.365151696364163,7.236064242740428,7.246912438767279,7.149517661947661
1,ser_TRINITY_DN1524_c0_g1,7.201999438070908,7.131269867447194,7.134507565794494,7.129283016944966,7.129283016944966,7.129283016944966,7.164277236369115
1,ser_TRINITY_DN153_c0_g2,8.970881775636178,9.424239226023634,9.341154922437825,8.80691666264124,8.901827310997223,8.77245117557966,8.96848322952977
1,ser_TRINITY_DN15324_c0_g1,7.219845895547262,7.278684359100141,7.376079582710052,7.32862893087413,7.358301342835893,7.324270382535006,7.186900515705042
1,ser_TRINITY_DN15358_c0_g1,7.947072322461435,8.65097929621737,8.529320727490246,7.93308089452251,7.5412869688223445,7.72426573598711,7.19272828974172
8,ser_TRINITY_DN153903_c1_g1,7.333070723139943,7.493684596818596,7.696749867971016,7.6325016892366255,7.673257049255853,7.702816243582055,7.511684695301496
1,ser_TRINITY_DN154_c0_g1,9.882482856998921,8.518968138222728,8.933577502214652,8.642900228322308,8.734003288763837,8.932481048599206,8.888297277635802
8,ser_TRINITY_DN15419_c0_g1,7.808132180357808,7.819156719012693,7.47992922571468,7.798618671483299,7.305571682485344,7.3312915986057146,7.288797787290937
1,ser_TRINITY_DN15420_c0_g2,7.1927947209097125,8.5422545436422,8.64581652763297,7.462501438267361,7.285439414020295,7.368385540698586,7.1614136005883005
1,ser_TRINITY_DN15480_c0_g2,7.231265709130502,7.80092339042724,8.049620141857524,7.506541154802528,7.472247919721884,7.5332681915805315,7.3501049521986435
