PS,GeneID,gamete,matSP
8,ser_TRINITY_DN11380_c0_g1,2634,3085
2,ser_TRINITY_DN1139_c0_g1,7437,107.5
8,ser_TRINITY_DN11397_c0_g1,3770,5702
8,ser_TRINITY_DN114_c0_g2,6936,4111
1,ser_TRINITY_DN114_c0_g5,6947,8137
1,ser_TRINITY_DN11404_c0_g1,7084,4380
7,ser_TRINITY_DN11410_c0_g1,2830,2763
8,ser_TRINITY_DN11412_c0_g1,8070,3639
7,ser_TRINITY_DN114204_c0_g1,769.5,2777
1,ser_TRINITY_DN1143_c0_g1,769.5,1776
1,ser_TRINITY_DN11431_c0_g1,6146,5874
8,ser_TRINITY_DN11436_c0_g2,2979,6491
8,ser_TRINITY_DN114394_c0_g1,1980,3474
7,ser_TRINITY_DN11440_c0_g1,6931,3477
1,ser_TRINITY_DN11443_c0_g1,8113,8015
1,ser_TRINITY_DN11448_c0_g4,769.5,868
7,ser_TRINITY_DN114489_c0_g1,7831,8202
7,ser_TRINITY_DN11449_c0_g1,6405,7813
1,ser_TRINITY_DN114498_c0_g1,769.5,2004
1,ser_TRINITY_DN11452_c0_g1,4653,4613
7,ser_TRINITY_DN11454_c1_g1,769.5,466
8,ser_TRINITY_DN11454_c1_g2,5802,1835
1,ser_TRINITY_DN11456_c0_g1,6691,6184
