PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
11,Ec-25_002100.1,240,244.531576,273.741709,319.629975,240,243.75465,242.607244,251.219315,240
1,Ec-25_002270.1,240.282172,244.877199,243.203573,263.772466,240.324895,279.122043,285.309734,288.813717,240.262506
1,Ec-25_002370.1,240,295.436824,309.485898,292.726195,245.847539,275.934248,345.908274,292.026104,240
11,Ec-25_002390.1,240,265.238207,257.979154,250.403464,242.415164,253.380134,258.636192,254.031321,240
7,Ec-25_002480.1,240,654.1270529999999,270.711838,299.061908,258.41307,318.255996,590.7958719999999,492.935787,245.955382
1,Ec-25_002510.1,636.7924399999999,9931.123371,8856.818853,9904.751791,621.474964,9549.984546,8190.317666,5757.147396,811.284744
1,Ec-25_002550.1,369.537169,363.600406,414.832172,359.967106,275.287845,352.355317,354.272767,369.141551,240
1,Ec-25_002570.1,240,240.694778,240.267538,240.457283,240,240.782309,241.248839,241.746542,240
1,Ec-25_002580.1,556.728566,7213.297152,5874.356246,6240.177502,553.97687,8220.533743,5920.860345,4266.842079,1588.854562
1,Ec-25_002670.1,336.010005,251.904937,327.487463,303.816257,248.051466,287.675502,246.741171,312.338562,240.136655
1,Ec-25_002680.1,240,276.414887,312.177331,365.437029,669.001396,319.689576,278.254859,342.339545,240
1,Ec-25_002730.1,279.595965,419.514659,290.5034,292.994579,555.842183,366.10972,368.346116,381.665036,329.2273
1,Ec-25_002750.1,240.370104,483.866763,270.810841,311.913882,252.047507,374.931218,545.1784279999999,602.181377,318.77998
1,Ec-25_002760.1,240.257425,459.356707,273.979294,311.95340799999997,248.341777,326.813287,532.263921,399.005596,240.321246
7,Ec-25_002790.1,244.823334,288.45219199999997,283.677637,279.503179,371.917249,271.186552,310.43701599999997,280.19568,548.933497
1,Ec-25_002880.1,535.9863290000001,326.618403,351.87824,326.717448,250.217802,313.162546,295.171595,380.749753,249.097102
1,Ec-25_003000.1,240,702.519674,669.809581,399.024188,277.355072,320.365065,538.801193,517.905539,240
1,Ec-25_003010.1,349.59859,323.173017,381.122012,323.52338,255.165209,280.119896,290.071355,382.666705,240
1,Ec-25_003100.1,240,353.182172,284.007264,313.392802,246.468029,286.595303,400.488879,313.74305200000003,240
11,Ec-25_003120.2,328.029014,314.438784,337.191982,385.694157,242.431503,320.631627,307.213414,343.050328,240.267005
1,Ec-25_003130.1,240,270.864599,375.909597,354.050726,250.666386,275.132178,259.993342,286.480795,240
1,Ec-25_003250.1,282.994593,240.219918,246.259168,240.315915,241.110967,240.145723,240.031969,265.269926,240
11,Ec-25_003310.2,470.105084,240.077573,240.168912,240.096057,240.737945,240.115591,240.089804,241.243222,353.931308
11,Ec-25_003330.2,746.924726,297.55114100000003,290.990475,323.040971,259.565227,321.324817,302.771408,351.282084,457.03351
11,Ec-25_003660.1,240,260.462079,252.209602,278.02076999999997,296.450763,340.211798,259.799532,264.59534,251.025187
11,Ec-25_003700.1,240,254.27977,260.204628,245.008443,241.010363,250.401499,247.217622,255.505008,303.599975
1,Ec-25_003710.1,261.142311,251.938335,251.943589,240,240,240,245.399698,255.074638,849.912825
1,Ec-25_003740.1,255.70312,374.706947,281.316753,286.204965,244.698047,309.279547,393.020066,313.97768,240
1,Ec-25_003760.1,240.262927,271.600149,247.011268,261.261542,285.468496,328.065618,283.145225,287.264522,247.412482
1,Ec-25_003800.1,1209.115499,2839.324835,364.434436,900.14005,553.1115669999999,1615.158335,3946.194611,2146.354531,641.135471
2,Ec-26_000060.1,245.420034,2533.286465,1027.613819,253.237269,320.646281,240,244.175194,312.946184,240
1,Ec-26_000140.1,240,366.695935,560.271767,324.731067,242.946248,261.745216,337.116762,400.575067,240
