PS,GeneID,gamete,matSP
8,ser_TRINITY_DN1121_c1_g2,2339,3125
8,ser_TRINITY_DN11210_c0_g2,933,883
8,ser_TRINITY_DN11219_c0_g2,5474,5148
7,ser_TRINITY_DN11220_c0_g1,729,6621
1,ser_TRINITY_DN11224_c0_g2,2556,1516
7,ser_TRINITY_DN11229_c0_g1,5073,232.5
8,ser_TRINITY_DN1123_c0_g1,3007,3539
6,ser_TRINITY_DN112306_c0_g1,7483,993
1,ser_TRINITY_DN112343_c0_g1,3949,6890
8,ser_TRINITY_DN11235_c0_g1,5359,6379
8,ser_TRINITY_DN11238_c0_g1,2787,2101
8,ser_TRINITY_DN11241_c0_g2,621,7536
2,ser_TRINITY_DN11242_c0_g1,259,232.5
8,ser_TRINITY_DN11243_c0_g1,6373,7503
8,ser_TRINITY_DN11248_c0_g2,6943,5237
8,ser_TRINITY_DN11249_c0_g1,6782,3084
1,ser_TRINITY_DN11252_c0_g3,6359,3989
1,ser_TRINITY_DN11269_c0_g1,973,2851
7,ser_TRINITY_DN1127_c0_g1,5642,7137
8,ser_TRINITY_DN11272_c0_g1,1274,1486
2,ser_TRINITY_DN112764_c1_g1,5281,5502
7,ser_TRINITY_DN11279_c0_g1,645,509
2,ser_TRINITY_DN11280_c0_g1,4012,5611
1,ser_TRINITY_DN112839_c0_g1,6757,5230
1,ser_TRINITY_DN11286_c0_g1,661,5576
8,ser_TRINITY_DN113_c0_g3,3336,4851
1,ser_TRINITY_DN11306_c0_g1,7670,8036
8,ser_TRINITY_DN11307_c0_g1,5011,6086
1,ser_TRINITY_DN113139_c0_g1,6706,4401
1,ser_TRINITY_DN11316_c0_g1,8050,7848
7,ser_TRINITY_DN11318_c0_g4,2868,6920
8,ser_TRINITY_DN1132_c0_g1,3093,873
2,ser_TRINITY_DN11321_c0_g1,4557,2697
1,ser_TRINITY_DN11329_c0_g2,6802,7502
2,ser_TRINITY_DN11331_c0_g5,5801,5435
1,ser_TRINITY_DN11334_c0_g1,5844,4938
8,ser_TRINITY_DN11339_c0_g2,1182,3098
8,ser_TRINITY_DN113440_c0_g1,5277,4460
8,ser_TRINITY_DN11345_c0_g1,2811,761
8,ser_TRINITY_DN11354_c0_g3,7237,5774
1,ser_TRINITY_DN11354_c0_g6,1036,2275
8,ser_TRINITY_DN11355_c0_g1,6549,6378
1,ser_TRINITY_DN11356_c0_g1,1065,3842
1,ser_TRINITY_DN11365_c0_g1,1510,880
8,ser_TRINITY_DN11371_c0_g2,2554,3122
7,ser_TRINITY_DN11376_c0_g1,3032,3576
8,ser_TRINITY_DN11380_c0_g1,7732,3270
2,ser_TRINITY_DN1139_c0_g1,259,232.5
8,ser_TRINITY_DN11397_c0_g1,2998,5015
8,ser_TRINITY_DN114_c0_g2,1778,3463
