rank,gene_id,f_immGA,f_matGA,matSP_holdfast,matSP_meristem,matSP_stipe,matSP_vegfrond,matSP_frond_sorus,matSP_sporophyll_sorus
7,nbis-gene-1553,2.5453935,0,3.7415564999999997,14.214555,11.296367,20.253524,21.224657,39.026226
1,nbis-gene-15530,13.5991275,2.023678,19.289409,27.165729,21.52246,31.385242,70.362765,54.368142
1,nbis-gene-15531,1626.640923,26.299697,721.8887149999999,480.696514,328.733614,172.36585,198.167731,118.71466
1,nbis-gene-15532,5.0260365,15.108464,160.47518200000002,178.446285,311.789416,392.001442,85.123541,85.339353
1,nbis-gene-15533,24.181916,54.394917,10.5620685,19.222601,37.578199,88.507842,39.728094,27.786618
7,nbis-gene-15534,27.3218675,7.842539,14.991472,38.906381,47.656372,39.359312,43.459462,46.29985
1,nbis-gene-15535,8.1014915,20.003369,16.829264000000002,16.679309,12.365082,12.292013,29.089623,25.928055
1,nbis-gene-15536,8.960207,1.555233,59.9511945,49.146318,60.055639,61.234566,83.96633,85.456493
1,nbis-gene-15537,0.083065,0,0,0,0,0,6.019321,8.556959
7,nbis-gene-1554,7.449366,0,3.7621885,38.605055,40.809704,51.780539,52.101742,47.263789
7,nbis-gene-15540,0.0543365,0,0,0,0,0,0,0
3,nbis-gene-15541,0,0.164886,0.063183,0.086123,0.153305,0,22.214708,31.82489
1,nbis-gene-15542,146.663677,26.036246,789.9796335000001,975.806784,1087.409015,1877.078527,568.667073,630.002402
1,nbis-gene-15543,1.3662290000000001,0.115248,3.12243,8.261665,10.422002,9.521131,9.834471,9.411334
1,nbis-gene-15544,0.1065995,0.010353,2.414978,3.850168,4.542579,2.566259,29.353318,37.04673
1,nbis-gene-15545,436.01697850000005,786.272814,1127.391744,1530.926567,1680.940952,1062.638525,1529.399616,1700.406304
1,nbis-gene-15549,0.4262795,3.759149,17.6330545,17.670785,18.616482,3.475736,5.724004,9.518038
7,nbis-gene-1555,63.4691605,104.853276,38.6341975,70.584401,70.517526,93.847159,94.611272,45.941424
1,nbis-gene-15550,377.751664,13.64016,12.925774,35.62818,24.33912,22.018492,39.425066,41.482636
7,nbis-gene-15551,1.8527755,0,1.590333,6.128504,3.856953,7.114063,23.314789,26.629517
1,nbis-gene-15552,0.888785,2.370326,0.328888,1.023474,1.033594,2.647055,6.788536,5.477048
7,nbis-gene-15553,6.252542,0,17.023019,11.517905,8.110423,4.485415,16.194468,25.019665
1,nbis-gene-15554,24.910276000000003,106.616953,89.7302985,71.47567,45.889973,111.153245,79.340554,90.775817
1,nbis-gene-15555,39.964872,21.850284,70.2081725,174.277216,162.392128,164.903313,211.704989,205.917443
1,nbis-gene-15556,11.8158545,10.302632,13.1083705,49.417452,38.875518,35.729605,45.085439,32.721699
7,nbis-gene-15557,3.8565085000000003,0,0,3.099945,3.753702,3.30709,19.835685,30.678319
2,nbis-gene-15558,2.7658095,27.142693,0.880182,0.534506,0.504567,0.516752,2.278764,1.868266
1,nbis-gene-15560,6.991246,2.328371,3.6131015,6.244881,5.290796,2.714509,8.185628,6.457265
2,nbis-gene-15561,0,0,0,0,0,0,35.034731,41.560797
2,nbis-gene-15562,1.0259265,0.040724,8.9266975,10.263919,10.007029,5.071385,14.080798,28.799354
1,nbis-gene-15563,0.014177500000000001,0,0.0264045,0.182859,0.04969,0.034048,12.351648,10.553485
2,nbis-gene-15564,6.2450305,26.30088,0.5803755,1.149669,0.609799,1.098727,10.309351,9.941532
5,nbis-gene-15565,11.2075745,20.570087,20.753426,29.635931,23.33449,40.480038,33.496072,33.013506
1,nbis-gene-15566,1042.7540965,1805.660242,5370.2254379999995,4417.951465,3996.296198,3683.061725,2396.381728,2554.998965
1,nbis-gene-15567,10.748135999999999,14.069692,67.434663,59.368588,57.618232,55.841978,55.833721,55.94385
1,nbis-gene-15568,0.4775145,0,1.6795995000000001,10.3662,11.096528,7.659396,20.592986,18.81334
8,nbis-gene-1557,9.005785,1.708057,0.6582345,15.429467,11.955815,29.703725,26.688762,36.195469
7,nbis-gene-15570,0.748511,0,0.2745105,3.46637,3.33213,2.641299,176.965399,176.207683
1,nbis-gene-15572,3.3088755,13.012235,11.7922185,3.614159,3.599003,15.836116,2.900261,1.498837
1,nbis-gene-15573,1.3227615000000001,0,10.90668,3.482247,3.716361,14.897212,10.051624,11.119893
7,nbis-gene-15575,6.578808,33.654695,5.4237855,2.720245,2.338791,4.44829,11.29636,8.810261
1,nbis-gene-15576,4.7111979999999996,0,26.87001,58.239525,48.763266,23.594245,39.273546,43.500831
1,nbis-gene-15579,0.1532525,0.194714,0,0.235484,0.192291,0.187934,144.968838,162.166611
7,nbis-gene-1558,38.267666500000004,0.571856,0.246659,0.410483,0.185205,0,71.675924,51.2691
7,nbis-gene-15580,28.193062,0,23.5785475,27.553451,24.976738,25.733246,36.620809,18.731369
1,nbis-gene-15588,4.6812115,0,0,0,0,0,0,1.624078
7,nbis-gene-15589,7.020217,1.105612,0,3.30383,1.352101,5.38147,1.323828,1.368635
7,nbis-gene-1559,18.2915365,2.819812,0,0,0,0,0,0
7,nbis-gene-15594,5.029297,0.693786,9.574869,7.202378,2.991286,11.633995,18.698484,17.004418
1,nbis-gene-15595,0.0564325,1.940993,298.425118,282.985867,182.235498,170.035355,54.691366,78.0596
1,nbis-gene-15596,37.269011,0,2.035872,1.297695,1.959406,0,0,2.854998
7,nbis-gene-15597,6.9063165,1.947064,20.612866,42.936994,41.501187,42.866158,25.65822,37.429415
6,nbis-gene-15598,2.731008,2.422201,1.230293,0,0,0,26.81892,32.920602
7,nbis-gene-15599,3.4063695,9.233329,6.5648465,45.443064,43.165096,41.458152,52.355083,52.141
7,nbis-gene-1560,42.68699,15.715898,28.786468999999997,134.530581,100.454147,65.111918,70.765206,73.991212
6,nbis-gene-15600,3.944458,0,0.7527915,10.388705,11.340588,7.848177,15.124948,16.23853
1,nbis-gene-15602,226.009159,176.121175,0,3.548245,10.035659,9.013368,0,0
2,nbis-gene-15603,42.8114865,0,0,0,0,0,0,0
1,nbis-gene-15604,5.871029,0,14.373013499999999,24.030216,21.658965,26.367461,30.113901,21.514427
2,nbis-gene-15605,90.6255645,25.320233,0,0,3.220412,0,7.252268,0
1,nbis-gene-15606,27.9308445,4.141994,154.192689,232.233216,212.27408,179.647787,103.491897,113.30961
7,nbis-gene-15607,14.729585,20.216388,27.905273,31.364991,0.059652,17.603528,18.627572,15.210361
1,nbis-gene-15608,78.20359350000001,0,32.6503705,23.892532,30.611901,34.720408,42.358306,35.531138
7,nbis-gene-15609,0.5846555,1.187417,3.6084305,16.626119,13.868133,4.810556,14.102803,13.935778000000001
8,nbis-gene-1561,5.661075,0,0,0,0,0,14.352516,8.795225
2,nbis-gene-15610,6.458740000000001,1.249427,18.992404999999998,56.701146,56.389229,51.222975,45.672111,41.336878
7,nbis-gene-15611,20.556904,64.159746,29.4308475,40.789724,37.455282,54.163033,27.271782,29.216229
1,nbis-gene-15612,18.877623,137.54753,64.2836485,61.927837,64.141691,103.396939,111.44228,96.024983
1,nbis-gene-15613,5.674567,0,6.6231029999999995,12.540105,2.797892,29.261487,14.862613,7.812949
4,nbis-gene-15614,42.75895,0,0,22.181948,5.924639,0,17.896262,11.650812
7,nbis-gene-15616,2.1434035,0,1.5274835,2.829746,1.474735,6.096696,14.452141,19.563606
7,nbis-gene-15617,1.538061,2.597231,0.378472,2.980194,4.56111,2.746592,4.134683,3.056809
6,nbis-gene-15618,0,0.118782,0.080407,0.082932,0.075261,0.02759,9.075504,14.630593
1,nbis-gene-15619,5.1726995,0.422949,2.2458805,18.921591,3.482949,11.21036,59.766973,84.341151
8,nbis-gene-1562,11.60405,0,0,2.944505,1.376545,1.436762,6.618295,7.506163
1,nbis-gene-15620,6.298031,1.129168,2.390274,44.602736,25.034318,24.998392,29.357887,34.901855
6,nbis-gene-15621,0.1298265,0.018867,3.757497,2.878401,1.674901,1.530212,7.513521,8.799664
1,nbis-gene-15622,11.1337615,75.166187,248.281155,236.199252,249.62254,45.349251,47.565887,68.380815
2,nbis-gene-15623,23.7640685,273.993246,9.027587,6.636779,9.386015,13.072426,11.510833,8.731394
1,nbis-gene-15624,33.728207999999995,0,2272.83219,1078.101147,1104.205562,760.452959,2135.030893,804.907124
1,nbis-gene-15627,3.31469,7.188621,5.6833255,7.304781,9.412049,7.349103,13.968195,18.807952
6,nbis-gene-15628,4.9734359999999995,0,21.430770000000003,24.602364,20.359066,21.972884,58.738136,48.813856
7,nbis-gene-15629,8.289765,9.582643,15.334195999999999,7.578572,6.64857,4.622895,46.390526,41.493895
8,nbis-gene-1563,10.1802275,0,0,5.701228,6.112417,10.021022,10.993868,12.126756
1,nbis-gene-15630,7.0119975,0,47.126866500000006,94.309517,87.394019,38.188327,75.394251,62.217559
7,nbis-gene-15631,30.809192,0,3.196516,3.645728,11.896274,11.7651,21.890155,19.113605
4,nbis-gene-15632,35.271377,0,8.2798485,104.358403,134.718072,117.390034,92.139891,108.242132
2,nbis-gene-15633,2.9010315,0,3.3248089999999997,10.594935,9.33754,11.407109,29.288939,30.846716
5,nbis-gene-15634,17.1666595,0,2.9999525,1.976382,2.774574,0,14.706643,12.24343
1,nbis-gene-15635,38.637758500000004,10.227532,48.677583999999996,23.777206,10.435409,10.467858,100.697126,112.442556
7,nbis-gene-15636,2.7632075,1.815818,5.209966,13.921144,11.132813,11.939515,20.257986,17.753805
1,nbis-gene-15637,10.370004,20.816885,4.858201,8.385171,6.98593,7.943813,22.898604,23.790266
1,nbis-gene-15638,95.94658,554.404966,50.691298,107.532649,124.064156,55.098414,151.156463,97.751125
1,nbis-gene-15639,41.162779,240.58816,20.202471000000003,8.762563,3.451495,4.002749,31.861775,32.654487
1,nbis-gene-15640,9.466455,1.79167,14.626671499999999,21.499348,19.760491,16.551099,68.671325,56.951395
7,nbis-gene-15641,439.825305,0,12.793086,14.472742,7.155264,12.372728,58.016399,61.452075
1,nbis-gene-15642,4.240633000000001,2.916398,11.01604,14.36668,18.142777,8.851588,22.546182,26.126218
1,nbis-gene-15643,21.9654755,23.980673,41.771857,47.446259,40.21512,58.09291,93.971284,86.990169
1,nbis-gene-15644,42.774813,198.622513,51.354,28.967663,25.063749,26.045267,45.593965,46.588618
1,nbis-gene-15645,40.438680500000004,177.936898,16.058675,24.585701,27.628008,36.827084,37.54168,30.36315
1,nbis-gene-15646,4.5137725,1.746111,34.7265145,44.274767,53.088398,79.968695,39.169098,40.669076
2,nbis-gene-15647,16.7222885,0,3.250981,21.360764,19.448303,14.360638,27.642714,20.79979
1,nbis-gene-15648,25.795093,0,0,2.713717,2.860232,0,7.977237,10.516629
2,nbis-gene-15649,17.4266805,0,4.935748,0,0,0,1.941832,2.143098
8,nbis-gene-1565,13.7237185,0,3.3508745,2.406485,4.128919,2.987835,21.107074,16.460301
7,nbis-gene-15651,0,0,0,0,0,0,12.582338,14.805183
1,nbis-gene-15652,24.885657000000002,51.229379,30.620075999999997,53.974694,48.895696,80.711649,57.316317,47.301852
1,nbis-gene-15653,2.13753,0,12.712567,10.853321,15.586969,10.161302,5.389586,5.567974
2,nbis-gene-15654,0.3671675,0,5.6431165,7.835544,10.67418,3.298752,7.559015,4.885308
1,nbis-gene-15655,0.0256665,2.456612,0,0.435248,0,0,96.41835,169.213953
1,nbis-gene-15656,9.844838,13.190574,0.530283,5.928645,5.571395,2.942608,30.204178,44.328702
1,nbis-gene-15657,8.6260325,32.818718,13.276567,22.700223,24.834771,16.443059,12.912466,9.028694
1,nbis-gene-15658,0.128591,2.883196,0.993857,0.156801,0.270665,0.138851,14.816577,7.72473
1,nbis-gene-15659,7.6197634999999995,18.462782,3.448981,5.451614,4.469989,5.676423,21.068478,16.569304
1,nbis-gene-1566,9.9096725,0,26.175019,54.721402,49.607835,37.081261,62.566356,65.159816
2,nbis-gene-15660,2.18201,0.967943,0.8219970000000001,3.007101,3.448155,2.140438,5.870485,5.411296
7,nbis-gene-15661,0.009129,0.023936,0.084562,0.235017,0.183236,0.07881,16.253622,29.381069
7,nbis-gene-15662,18.1569465,10.108018,1.21045,4.559597,1.54406,0,11.029287,7.653223
1,nbis-gene-15663,4.009439,0.218787,23.480606,48.073204,53.276259,71.857273,46.80455,41.934321
1,nbis-gene-15664,5.561541500000001,23.593558,3.9139235,6.751651,10.886931,3.65173,43.187104,36.561996
1,nbis-gene-15665,4.788833,0,5.3212195,8.653813,18.425915,14.289617,17.446649,16.481006
3,nbis-gene-15666,29.151462,0.252634,1.7484615,18.897363,16.471943,16.882229,53.928623,60.376721
6,nbis-gene-15667,397.62422200000003,0,9.971474,22.57196,22.236617,41.533198,70.969486,83.160129
1,nbis-gene-15668,2.3862075000000003,0.113789,0.1223985,1.986446,2.147889,1.807901,7.4495,7.974863
5,nbis-gene-15669,93.5242535,2.402892,0,4.383113,7.351807,8.220487,8.474835,0
7,nbis-gene-1567,3.8491910000000003,13.070889,0.6097755,1.709263,0.664863,1.381152,4.848908,5.530137
7,nbis-gene-15670,50.510962500000005,118.262529,331.4010195,423.425752,298.863436,256.161191,214.56414,190.37164
7,nbis-gene-15672,1.4286854999999998,0,0.8550705,0,1.046056,1.554672,3.585883,7.221003
7,nbis-gene-15673,5.847129000000001,17.702275,16.1965735,18.674439,20.08019,14.960434,25.641616,25.238913
2,nbis-gene-15675,3.073633,0.280347,10.67766,9.817077,3.493825,2.242709,13.588922,22.954959
2,nbis-gene-15676,2.8441725,0,15.333853000000001,14.039593,1.855769,4.417737,16.829077,22.681364
1,nbis-gene-15677,170.009117,101.111955,49.38639,47.212815,59.997398,73.373707,70.680018,53.390099
1,nbis-gene-15679,29.232885000000003,74.787836,45.398064999999995,82.232293,65.036459,65.191086,89.814454,77.525031
8,nbis-gene-1568,11.061621500000001,0,6.5527535,2.364139,0,0.938722,28.476739,29.406706
2,nbis-gene-15680,51.401635999999996,254.927949,141.4199325,77.095487,165.215553,158.737931,72.285592,46.174888
1,nbis-gene-15683,4.695469,0.277304,50.6516215,40.593269,31.603867,20.170485,51.578754000000004,50.473751
1,nbis-gene-15684,4.272491,3.754582,13.102810999999999,44.004501,48.433857,64.832068,86.116355,80.325668
7,nbis-gene-15685,2.165009,4.855392,0,0,0,0,24.241387,23.166669
7,nbis-gene-15686,2.6430925,0,0,1.085422,0,1.521176,0,0
1,nbis-gene-15688,17.922098,56.228971,13.496964000000002,23.100149,16.932572,20.524732,91.895756,94.694181
5,nbis-gene-15689,42.65959,255.917351,269.951605,246.332161,213.123613,200.169913,183.675565,176.576013
7,nbis-gene-1569,1.6756380000000002,0,2.7828605,1.795214,2.017204,0.306823,15.912446,17.851921
1,nbis-gene-15690,8.328071999999999,24.794743,6.1453355,12.176141,9.400596,15.901627,15.784926,12.539739
7,nbis-gene-15691,19.363550500000002,0,23.5240925,47.780259,39.871439,59.355117,65.167526,54.70987
1,nbis-gene-15692,7.2887865000000005,13.236365,16.597313,20.726391,16.369191,16.593437,22.344918,20.453224
1,nbis-gene-15693,0.8370845,4.283721,1.6657205,3.508743,3.593442,3.525021,7.866667,7.024531
1,nbis-gene-15694,0.010359,0.028097,0.0454645,0.227596,0.097917,0.071361,11.02251,18.039377000000002
2,nbis-gene-15696,42.1231685,0,12.515829,16.288618,31.266616,17.347107,36.596048,16.604267
7,nbis-gene-15697,12.248587,35.184654,12.2606685,20.294295,22.581393,23.613205,42.113997,41.712172
2,nbis-gene-15698,23.614888999999998,118.543047,6.204909,21.265738,26.685754,9.8213259999999991,59.166091,54.487705
1,nbis-gene-15699,10.061667499999999,44.769456,28.602172500000002,33.26241,37.836772,68.286133,31.729558,24.488755
1,nbis-gene-157,1.9700600000000001,3.971082,2.2026945000000002,8.262592,5.699129,6.831895,29.545294,30.760996
7,nbis-gene-1570,23.937538500000002,0.467198,118.2720965,189.968836,147.891888,136.451052,361.419816,290.783002
2,nbis-gene-15700,36.852605499999996,131.727988,11.462082,62.055631,74.328757,45.716395,64.549731,40.895347
6,nbis-gene-15701,0.253089,0,0.8227635,2.966133,3.076903,3.541525,4.944767,4.28573
2,nbis-gene-15702,50.003528,39.393856,7.113086,22.432782,36.17261,30.129231,17.259145,19.040517
1,nbis-gene-15703,11.4662845,0,29.803836,7.176325,17.468274,5.167582,18.613552,14.72145
1,nbis-gene-15706,12.1815325,40.464831,46.293257499999996,70.576283,58.418484,86.733131,44.002272,34.213941
7,nbis-gene-15707,5.4750405,0.095475,4.1590915,3.654505,6.627373,6.074092,14.030121,16.732008
1,nbis-gene-15708,8.803703500000001,42.043117,53.6465885,53.323373,52.64687,52.158202,45.208146,38.446491
1,nbis-gene-15709,1.7654895000000002,0.110322,2.7096675,8.607676,7.950453,6.906391,17.34397,20.133964
7,nbis-gene-1571,13.665547,0.824334,81.578919,137.581068,124.241152,140.860448,92.480746,96.760567
1,nbis-gene-15711,3.892869,2.128468,2.114968,2.010013,1.437716,4.664767,19.610253,17.910339
2,nbis-gene-15712,31.093901000000002,0,5.052663,3.219554,2.130133,4.727398,8.038845,6.167339
1,nbis-gene-15713,608.4041235,343.276421,2.3312395,9.33467,9.758658,25.723036,42.523596,23.534903
1,nbis-gene-15715,9.586935,2.73262,2.5002375,20.108512,20.634489,26.40119,33.963932,46.539823
1,nbis-gene-15716,0,0,0.46670249999999996,0.839872,0.784422,0.221215,87.491692,112.486444
2,nbis-gene-15717,0,0,0,0,0,0,24.733882,31.6949
1,nbis-gene-15718,61.729319000000004,81.624088,0,0,3.512592,3.630783,3.957117,4.506313
1,nbis-gene-15719,4.6057785,8.179584,12.770545499999999,17.811541,16.768956,16.399294,60.890864,53.132874
1,nbis-gene-15721,21.489221999999998,33.746381,14.650842,23.443298,16.201482,27.320759,37.967397,29.671484
1,nbis-gene-15722,0.0066495,0,0,0.025388,0.034642,0,9.110593,6.639667
1,nbis-gene-15723,4.1739115,0,0.254894,3.918624,1.137603,1.323107,8.334607,9.871892
2,nbis-gene-15725,15.107287,0,14.7300475,141.006371,145.069749,177.619836,384.054384,470.99422
1,nbis-gene-15726,170.7827145,45.742634,18.598858,13.751027,15.077007,19.132029,499.323723,577.49806
1,nbis-gene-15727,2.7230655,0,21.173422000000002,17.043008,22.926146,20.548647,10.192802,8.514537
1,nbis-gene-15728,69.833369,0,30.784019,38.891601,78.798724000000007,38.349569,29.318078,30.444033
7,nbis-gene-15729,2.3840235,8.601374,0,0.716241,0.322158,0.235937,98.066684,119.247539
8,nbis-gene-1573,2.722174,0,4.278777,14.360431,12.367495,6.014219,42.519293,42.868048
1,nbis-gene-15730,1.3687369999999999,0.203712,12.8652895,8.690614,18.906649,8.0825,12.434278,11.456509
5,nbis-gene-15731,8.343907,0,14.5109825,20.318099,31.460641,25.848452,19.747678,23.737797
1,nbis-gene-15732,2.8508255,0,5.4519745,8.28718,12.549826,14.542954,12.662465,7.588427
1,nbis-gene-15733,7.131764,0,28.7771495,35.245146,24.542547,31.161616,93.100335,105.617255
1,nbis-gene-15734,5.837142999999999,9.878122,6.968551,16.949877999999998,21.036578,16.100402,27.999459,16.998942
7,nbis-gene-15735,13.45066,0,4.634739,17.171551,30.687794,17.163348,79.588385,76.254139
1,nbis-gene-15737,69.865524,0.160037,67.567406,162.33981,135.061712,191.233672,253.233732,240.593046
1,nbis-gene-15738,10.896924,2.813028,69.27412,231.467971,201.443458,166.747454,309.517642,255.94094
2,nbis-gene-15739,0,0.3706,6.190212000000001,1.538013,0.835826,0.341784,147.074083,233.100609
8,nbis-gene-1574,10.522068,0,3.551624,7.97921,6.578882,10.175276,9.601068,7.140172
1,nbis-gene-15740,9.291316,6.158145,12.333536500000001,17.528805,18.20059,32.094077,46.48564,37.874864
1,nbis-gene-15741,80.704694,208.848196,81.6676315,134.60734,134.240048,225.751178,230.251405,132.642172
6,nbis-gene-15742,13.4851065,75.123299,140.2046065,160.602373,198.10497,134.663588,161.57153,122.778979
7,nbis-gene-15743,2.860315,43.981589,3.028412,1.091452,1.153458,6.514775,3.772257,1.67598
2,nbis-gene-15744,11.0221505,105.477503,16.3311125,23.008034,21.866387,55.180092,47.871836,47.229025
7,nbis-gene-15745,3.7473659999999995,88.975444,0.494522,1.484132,0.387598,0.369424,383.556421,618.045481
1,nbis-gene-15746,6.824294,12.444534,5.977608,8.667555,11.462885,7.179383,70.859199,62.079729
1,nbis-gene-15747,6.381386,0.400229,111.5995315,52.142292,30.402961,21.289222,39.959258,39.388211
7,nbis-gene-15748,358.581092,210.034901,3.9064335,16.977012,27.752869,15.832918,22.843892,15.87725
1,nbis-gene-15749,23.390774999999998,4.610466,0.9856475,17.541416,32.435665,20.501462,45.949503,38.056141
7,nbis-gene-1575,238.9191265,218.057694,4.1880155,9.331584,12.098678,8.92004,61.209587,51.26469
5,nbis-gene-15750,23.8389715,0,0,0,0,0,0,8.502321
1,nbis-gene-15751,21.102652499999998,0,1.846539,13.488363,42.043068,13.83201,65.708443,41.482636
2,nbis-gene-15753,22.5072425,0,4.259151,3.437757,1.884626,13.48771,29.051562,22.702949
1,nbis-gene-15755,37.66787,514.354961,9.4953015,9.63195,2.304662,8.368877,1.350809,1.451631
2,nbis-gene-15756,7.5816099999999995,4.594613,8.721849500000001,34.453706,26.335146,40.430838,30.817515,28.881863
1,nbis-gene-15757,96.121824,365.4575,116.66071600000001,80.507269,71.917414,91.513385,60.211638,71.357943
1,nbis-gene-15758,31.372383499999998,0,235.7926585,299.615903,237.738448,330.222276,118.284199,126.205149
1,nbis-gene-15759,8.9420375,5.753852,28.921172,18.047472,10.69638,9.247506,24.414418,23.612589
7,nbis-gene-1576,1.5966529999999999,0,4.9228575,5.406267,4.548775,2.88478,7.97805,11.58746
1,nbis-gene-15761,18.4172035,35.56685,172.834208,42.941043,53.013787,23.050069,106.433303,82.870194
1,nbis-gene-15762,2.2029975000000004,8.904363,9.057025,16.063928,18.591267,18.876419,22.717805,17.287532
1,nbis-gene-15763,8.311240999999999,42.502051,11.132159000000001,15.737056,13.898684,31.121575,18.673496,15.199024
4,nbis-gene-15764,2.5808489999999997,10.885882,0.4279005,1.409967,0.638745,1.227815,69.413462,71.991841
1,nbis-gene-15765,0.7611939999999999,1.140402,0.171793,2.517634,2.465951,2.548756,17.831842,18.045036
1,nbis-gene-15766,25.211821,1.055904,147.5124495,424.877535,262.57794,115.900576,279.194501,280.802246
7,nbis-gene-15767,6.848307,17.063668,2.7164745,9.585526,16.326716,10.558147,15.420093,12.417387
