PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
7,ser_TRINITY_DN8132_c0_g1,11.821832281841932,14.265002138100085,13.241002926515801,12.641501137127662,15.025972048423355,16.149072202451755,11.971039971531296
8,ser_TRINITY_DN81352_c0_g2,12.653906689240284,13.663242953266987,15.51578418901217,14.516777259433306,14.196800414177837,13.94024623168472,12.978320461446465
7,ser_TRINITY_DN8163_c0_g1,26.520931214797113,24.25136952833798,21.409672451954982,19.27341344962018,23.082368032764748,26.85273364110254,22.795488643589106
1,ser_TRINITY_DN8169_c0_g3,13.669964100172319,13.298221384831884,13.85234886219662,13.077520024836513,13.710181253360584,12.985238349757003,13.105220104981068
7,ser_TRINITY_DN8178_c0_g1,12.85905921908753,13.791829574063044,13.306156281962119,13.30707567424188,14.20915613257874,13.435142797901332,14.1416241995041
2,ser_TRINITY_DN8185_c0_g1,18.269446119135633,19.2657371776945,22.817429083926175,33.36325343847629,20.088207635326754,18.29204676901959,15.832457863515696
8,ser_TRINITY_DN819_c0_g2,17.2995562081806,14.44790434630573,17.85443087863626,20.767131795219097,20.363570757605356,19.50377204542752,15.88977435333806
8,ser_TRINITY_DN81934_c0_g1,13.128191783334064,15.183695696371156,17.136038821734736,14.03679073007787,14.057193283155781,14.396161953798659,12.838536034143457
8,ser_TRINITY_DN81965_c0_g1,15.02948816493762,17.433015889397907,17.69845592135088,22.0343573766062,20.945085390133887,20.228855380371872,16.394377618561798
1,ser_TRINITY_DN8197_c0_g2,11.88215540211455,12.202691957105202,11.928113660591938,11.986344939138036,11.90681796283121,12.028709407081044,14.149522677461597
1,ser_TRINITY_DN82_c0_g1,13.067849937920164,12.330007055959053,13.923142802542822,12.843099431212078,12.90123749878282,12.709598223390069,13.633296464905325
6,ser_TRINITY_DN8215_c0_g1,13.50049821302903,11.874041771865214,11.868263457641982,11.96315740095398,12.773250878300324,13.307641639298827,12.452464655641469
1,ser_TRINITY_DN822_c1_g1,19.519450261213812,30.615069540995655,27.630174673714965,15.147794195855711,12.534778338686328,13.978934115303641,37.026313879456055
8,ser_TRINITY_DN8232_c0_g1,12.603983893991614,12.530469943302206,13.06371654622068,13.207617120434707,13.109451895483655,13.54187778707222,13.330867226103484
2,ser_TRINITY_DN8237_c0_g3,16.53546221005025,18.224757337204796,20.572920478143107,18.610119290321595,19.092054499188922,19.743408469663997,15.714133574588196
8,ser_TRINITY_DN8239_c0_g1,11.805705717999242,11.789826122551595,11.789826122551595,11.789826122551595,11.8400111486434,11.797228784761275,11.851391247444328
8,ser_TRINITY_DN8252_c0_g2,19.282073163952056,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595
8,ser_TRINITY_DN8255_c0_g1,12.79007474567682,11.791419804247493,11.791044143755888,11.789826122551595,11.791784470554065,11.789826122551595,11.789826122551595
8,ser_TRINITY_DN8289_c0_g1,11.955358526618932,11.96498290847087,12.170348865172272,12.32625279636922,12.875987457278763,13.03050739610703,12.337918361701053
1,ser_TRINITY_DN8297_c0_g1,14.525526789070337,15.753882981665187,15.65063965146473,14.37136239192374,15.842008774142249,17.059947244936016,14.665171904890853
