PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN9034_c0_g1,4.586055318943922,7.141730886177363,6.817593802186989,6.420933822127695,6.230229206560823,6.705117486608288,5.210544059596717
8,ser_TRINITY_DN9035_c0_g1,4.155913250592686,3.97686794089764,4.56521113626964,4.4480621738976875,5.100258727376056,5.663272340469723,3.7580213699035943
8,ser_TRINITY_DN9036_c0_g1,0.5307519650361566,2.431990338880559,4.17595590801784,3.38697051682141,3.407689521973389,3.450867462168057,2.6918515899035795
7,ser_TRINITY_DN9038_c0_g1,2.7825677139302947,4.8503656894831995,4.7228939332101785,3.379036585494016,3.152391288482515,2.827908225116424,2.500727367440812
1,ser_TRINITY_DN9039_c0_g2,1.3031076743980876,3.097279073464206,4.07047498536652,3.9752222270330484,4.53932969054228,4.676617149449379,4.777694261743419
1,ser_TRINITY_DN9039_c0_g3,4.614735076336394,6.250542911492329,4.28870738051598,3.4142171390356393,4.514830238182202,4.5844934884921855,5.887718608165607
1,ser_TRINITY_DN9042_c1_g1,3.957561958642257,2.1748403762663453,2.434044893996465,1.0556121566866925,2.5999095105988563,2.4797373300790135,3.165086111341528
7,ser_TRINITY_DN9045_c1_g2,1.725582593097515,2.7792824166344037,4.10400811571453,2.9741909920341567,3.154990938627502,3.0153551911488274,2.2532692513279944
2,ser_TRINITY_DN9046_c0_g1,4.004557750622629,5.86772646794027,6.2600457601833766,5.560341394814571,5.881966315597578,6.337617067729619,5.157783043399785
6,ser_TRINITY_DN9047_c0_g1,3.2792070249812255,2.969340239230826,3.9933128276126317,3.631410487798616,2.811232000140582,2.786117893245598,3.3330514904232076
7,ser_TRINITY_DN9051_c0_g1,4.4861016445033375,3.6904792273039786,3.0554224894425004,2.704518328069488,3.142577631079922,3.332762346918727,3.8807117246785907
1,ser_TRINITY_DN9052_c0_g1,2.0189316192163593,0.5006317744067156,0.24455221762249493,4.897523175775767,3.2755983120591146,3.826507404852486,0.52433202420068
8,ser_TRINITY_DN9055_c0_g1,1.6462324855953485,2.607322500979927,3.2169718610989415,2.6808279743145853,2.650732856234235,3.189456763106892,2.7262877067985976
8,ser_TRINITY_DN9056_c0_g1,3.374801697334286,1.853926204582017,1.829978808167626,1.6416727217428326,1.5666490823401098,1.6746134100527683,1.4205726772024745
8,ser_TRINITY_DN9057_c1_g1,0,1.259415920709201,2.115215400002671,2.696584128625864,2.60332106957287,2.4216240333373364,2.2061114916327247
8,ser_TRINITY_DN9060_c0_g1,9.339048219431932,7.840144408359261,7.828384219211712,9.035656029130905,9.37093310387316,8.972160283448865,8.50755056232085
1,ser_TRINITY_DN9062_c0_g1,5.848010644653253,3.6263441610150253,5.083821640245496,6.148957830727981,6.524901049240744,6.4310547448747375,2.731272972675002
4,ser_TRINITY_DN90620_c0_g1,3.9536738205647746,5.008090313841312,5.190695742884562,4.971886954966873,5.1155505987918035,5.445173405277812,5.423286056168972
8,ser_TRINITY_DN90620_c0_g2,4.86101447778373,5.813614393204502,6.164257517499826,7.613710984147024,7.25389141030629,6.811904467529007,5.546691943752251
8,ser_TRINITY_DN9063_c0_g1,5.268353599044314,5.740134912414584,5.913510028488186,4.9153145681783075,4.667328387863151,5.194246611480337,4.49324164704074
8,ser_TRINITY_DN9064_c0_g1,1.2710664517056178,0,0,0,0,0,0
8,ser_TRINITY_DN9065_c5_g2,0.837051522072475,3.1109391372610613,3.7859593968893224,3.6505453814705024,3.0205599827147784,3.155515941425162,2.0184926392404146
8,ser_TRINITY_DN907_c0_g3,0.6931068722902056,2.709625902033698,3.43130563887483,4.182501858735414,4.30669001151305,4.879284951531384,4.954532651814774
8,ser_TRINITY_DN9071_c0_g1,0.440162883755232,1.9458683535045491,2.8559391821709537,2.4811671707608682,2.7849721023464347,2.930428898965763,2.721492532719821
1,ser_TRINITY_DN9072_c1_g2,6.741177744243643,7.9582631382013025,8.54552915377382,7.042497609262329,7.1767695658695265,7.012281435523852,7.127876193066511
8,ser_TRINITY_DN9075_c1_g2,2.7761632742497393,5.399510258219515,5.412936674444776,4.361806180549226,4.712803861269808,4.927976643353308,4.259460062866575
8,ser_TRINITY_DN9077_c0_g1,0.14731777134082566,0.7300938563481219,0.2463697770274793,0.3228153679792895,0.44115729589440045,0.9513654803122223,1.11977879655702
