PS,GeneID,S1,S2,S3,S4,S5,gamete_female,gamete_male,holdfast_female,reptip_female,stipe_female,vegtip_female,holdfast_male,reptip_male,stipe_male,vegtip_male
2,ser_TRINITY_DN33320_c0_g2,23.798307,34.5998395,19.126808,25.502976,22.165741,13.481707,0,12.409085,15.402242,14.078601,14.41885,15.662997,22.281881,17.058386,11.712603
8,ser_TRINITY_DN3334_c0_g1,0.215119,0.5432595,2.508218,5.793623,4.957291,0.12125,0.632488,5.749619,2.530274,4.474617,2.870218,9.315562,1.156711,4.321258,2.175368
7,ser_TRINITY_DN33388_c0_g1,12.530581,11.206724,11.398685,18.197386,15.110749,8.593515,10.215441,9.728497,14.312659,12.26683,14.112465,10.351388,16.522104,10.044723,3.766015
2,ser_TRINITY_DN3339_c0_g1,57.658208,30.2346305,24.33691,24.829832,29.261567,10.696181,0,22.897298,13.882722,17.682098,23.715133,25.842977,15.043802,26.278078,21.511104
1,ser_TRINITY_DN334_c0_g1,106.439527,140.77504,54.454673,24.060013,21.188278,37.421915,0.184391,10.511641,13.607461,6.424186,6.320491,8.617124,27.482567,8.680297,7.074921
1,ser_TRINITY_DN3343_c0_g1,7.974474,13.6979115,22.239695,24.547284,30.122293,8.69971,6.905679,9.890922,20.539342,12.426933,16.712443,14.361086,38.127044,20.879964,15.554627
1,ser_TRINITY_DN3343_c0_g3,27.994661,25.048539499999997,44.467419,172.858306,208.209281,5.444518,11.73961,19.869944,32.175063,32.798787,65.687599,18.431149,18.884862,19.378524,61.637907
8,ser_TRINITY_DN3344_c0_g1,71.394057,65.370033,24.566363,17.664264,26.016716,27.185425,0,23.637752,15.247205,15.323435,13.036725,14.786039,10.035822,19.586406,12.123517
1,ser_TRINITY_DN3345_c0_g1,7.23365,13.895194,14.414481,21.19479,25.718462,15.693315,0,1.153548,5.675236,2.750934,8.770937,2.088271,5.785385,4.32934,7.531028
1,ser_TRINITY_DN33457_c0_g1,59.485818,118.345968,93.558218,112.602164,95.047787,68.292182,16.2503,63.690749,92.246428,57.080701,55.601689,60.816226,108.339498,67.703553,55.056169
1,ser_TRINITY_DN3346_c0_g1,6.622037,5.144937499999999,11.191469,23.149202,28.131917,11.021674,1.243846,31.840804,14.316569,17.35248,9.149257,32.970261,24.800192,51.052029,25.415808
8,ser_TRINITY_DN33487_c0_g2,70.612819,109.0692255,54.510465,50.220193,62.799193,26.863493,6.12586,42.120415,30.886826,37.61257,29.979717,45.973419,35.988089,44.937933,42.43686
8,ser_TRINITY_DN3349_c0_g2,3.301262,8.5550565,13.313649,10.851888,18.620161,0.073843,1.694354,2.156781,14.253567,5.094826,9.550981,4.372541,9.23614,13.002529,7.29915
8,ser_TRINITY_DN335_c0_g2,17.009125,29.826594,13.760254,19.395297,25.981503,14.356917,1.103367,13.700408,21.876072,14.602553,18.624139,18.640475,17.368199,21.462673,14.940841
1,ser_TRINITY_DN3350_c0_g1,179.155027,149.523829,130.528076,145.568326,169.45914,61.119744,1302.373045,35.394309,64.105072,24.024012,61.754421,39.318826,151.671908,40.929937,97.280717
8,ser_TRINITY_DN3351_c0_g1,0,0,0,0,0,0,38.691471,0,0,0,0,0,52.925278,0,0.235114
8,ser_TRINITY_DN3351_c1_g1,61.331693,72.71613450000001,6.979839,1.191895,1.240867,0.20772,2.18791,22.967429,1.314843,4.262439,2.000866,12.507505,5.204588,2.103463,12.016964
8,ser_TRINITY_DN336_c0_g1,0.575947,0.346106,1.990793,2.858716,5.351775,0.875624,13.61917,3.014401,1.36407,4.490466,1.693167,4.315362,27.833046,3.494545,1.734129
8,ser_TRINITY_DN33602_c0_g1,16.081835,13.7990435,22.235581,13.183459,17.282473,4.977219,0.157737,8.908694,8.091994,6.641503,11.164687,7.367545,7.365117,10.856418,24.850526
1,ser_TRINITY_DN3361_c0_g1,19.416919,7.2089485,24.581345,28.135522,30.801895,31.326459,3.312965,20.687473,31.509852,20.375391,20.498669,15.254431,19.149336,26.987281,19.51896
1,ser_TRINITY_DN3361_c0_g2,4.96451,5.179795,2.323587,2.048976,3.243977,1.84003,0.308657,1.077572,1.648203,0.792693,2.163052,2.15175,3.591955,4.053513,2.648899
1,ser_TRINITY_DN3363_c0_g1,10.842071,13.4854305,14.994312,13.928541,18.345597,2.641109,1.239603,7.8642,8.166707,7.990145,9.155142,12.607122,13.715906,11.457924,14.47026
8,ser_TRINITY_DN3363_c0_g2,5.883986,7.577751,21.606064,16.90738,20.995964,11.657677,0.88464,24.48098,20.602645,30.946478,23.922669,24.296623,24.777809,37.158811,33.313981
8,ser_TRINITY_DN3363_c0_g5,18.643344,15.532892,9.384033,8.547561,9.721675,8.282905,0.303239,5.520339,6.332769,5.795304,6.237166,7.698592,8.080541,8.929213,7.146942
8,ser_TRINITY_DN3363_c0_g6,7.142767,10.592108,7.081755,3.959483,4.543437,2.594148,0.08127,1.494924,2.012761,1.646116,2.548384,2.380558,3.950413,3.481424,2.4604
1,ser_TRINITY_DN33632_c0_g1,407.74304,356.8899775,357.673397,604.558052,462.749477,1788.596957,6734.314645,342.108287,782.15365,273.99912,1086.431106,253.672114,720.767775,239.865258,392.828705
8,ser_TRINITY_DN33654_c0_g1,33.41082,57.453778,23.21421,14.070935,16.294398,0.355747,0,10.249497,7.487513,7.591539,11.671952,12.755189,7.182215,16.985657,18.563514
7,ser_TRINITY_DN33669_c0_g1,2.56674,5.263463,7.675426,7.750685,10.779526,8.778492,0,9.678154,14.369858,7.167947,7.281988,14.733626,6.091389,13.660442,12.753016
6,ser_TRINITY_DN3368_c0_g1,90.966388,157.6870925,94.039139,120.945313,105.626903,72.847791,0.259167,28.2293,60.140763,34.051356,45.332106,26.246775,41.677132,33.625602,52.511212
7,ser_TRINITY_DN33681_c0_g2,115.320809,155.5282155,17.112277,2.938186,2.620116,0.49368,0,72.107569,2.747037,10.630067,6.411596,57.588555,8.778503,7.453171,34.216493
2,ser_TRINITY_DN337_c0_g1,0.833423,0.33383799999999997,5.009676,7.230351,13.027964,0,0,3.153808,4.14541,7.566993,4.520849,3.493335,1.666601,4.845215,2.301799
8,ser_TRINITY_DN337_c0_g2,1.152457,0.1575,0.130101,0.460911,1.279476,47.155547,127.903217,0,13.370412,0,0.785323,0,22.330254,0,1.290627
8,ser_TRINITY_DN337_c0_g3,0.167926,0.0881855,2.193924,5.148851,8.429763,0,0,0.614025,11.928736,0.875328,17.265262,0.543782,8.856616,0.593508,13.335199
7,ser_TRINITY_DN3370_c0_g1,17.76353,12.65852,10.983364,8.457826,10.710942,20.238417,0.172013,0.701216,3.914131,0.749591,1.75003,0.935534,4.565063,1.797445,0.806911
7,ser_TRINITY_DN3370_c0_g2,8.367856,12.8258955,18.484469,29.864214,24.12687,0.277079,0,7.631068,13.510346,6.850409,8.577086,11.339651,33.414797,13.538585,10.714185
7,ser_TRINITY_DN3372_c0_g1,11.621249,66.36836,42.602395,22.3365,16.93577,6.929834,0.945841,1.024581,5.609558,1.389409,8.082054,0.784372,10.330263,3.101866,17.299444
8,ser_TRINITY_DN3373_c0_g2,0.565349,1.2584865,0.248562,2.781959,2.392864,2.123389,0,3.113603,1.473709,1.935809,0.840573,8.656061,2.546986,14.079112,8.321115
4,ser_TRINITY_DN33734_c0_g2,13.246751,13.939416,9.272748,9.464788,9.344377,24.563914,1.625636,6.349857,12.044134,5.106848,8.067783,9.846727,16.124283,10.226544,10.596186
8,ser_TRINITY_DN33755_c0_g1,5.183543,100.476166,310.888432,413.95438,321.45691,5.962552,0,3.387837,70.605573,4.979124,88.669969,6.677717,45.055499,13.470797,151.558534
7,ser_TRINITY_DN33764_c0_g2,0.180771,0.0459065,0,0.029537,0,0.300697,17.756246,0,0.097429,0,0,0,50.023597,0,0.158377
8,ser_TRINITY_DN33779_c0_g1,28.461044,25.402149,15.776319,15.04545,20.463571,8.761893,0.243564,11.772544,10.113727,10.330654,11.459455,16.535208,19.594421,18.281446,14.435402
8,ser_TRINITY_DN3378_c0_g1,13.982043000000001,22.2891355,31.709075,17.940222,25.768971,12.415529,0.299258,9.594834,11.071098,8.648045,9.073714,13.618655,7.735971,13.657772,17.36491
8,ser_TRINITY_DN3379_c0_g1,1.745598,5.52317,16.340901,8.841367,15.312519,0.742327,0.211385,18.618451,16.996491,16.323739,18.748285,8.132756,8.017005,16.174635,13.571814
7,ser_TRINITY_DN338_c0_g1,8.050844,8.889129,7.110884,6.86589,10.385579,9.517299,0.278123,7.024332,6.981936,6.444068,6.208264,9.093801,10.865961,9.263359,5.326244
8,ser_TRINITY_DN3380_c0_g1,18.992444,15.3857695,11.760661,11.332181,16.911846,9.836731,0.240611,15.998612,10.198433,19.100422,11.01165,17.884886,10.769505,15.945749,14.564553
8,ser_TRINITY_DN33813_c0_g1,5.495732,8.3175875,19.001204,46.66351,45.11681,2.295197,2.245798,12.585075,5.256535,10.195139,7.960606,13.288943,15.35687,12.455778,11.732963
5,ser_TRINITY_DN3382_c0_g1,0.839359,1.0737735000000002,1.755794,1.200119,1.712696,0.993394,0,1.312529,3.861111,3.5801,4.813203,1.429488,1.127586,6.450482,4.515238
8,ser_TRINITY_DN3382_c2_g1,0,0,0,0,0,0,0,5.830385,10.156793,19.572851,1.223273,5.427131,0.244898,30.615251,0.970947
8,ser_TRINITY_DN3383_c0_g1,3.094221,4.544558,4.721646,4.160982,6.783135,1.778728,0,2.362556,5.186972,2.801691,5.942452,1.14443,6.221292,2.678085,3.391169
1,ser_TRINITY_DN3384_c0_g1,5.145105,8.9599415,17.56363,11.666521,8.867424,27.048333,0,1.791372,9.160096,2.883614,14.492924,2.232204,6.149766,4.486088,20.60545
1,ser_TRINITY_DN3385_c0_g1,0.056705,0,0,0,0,0,23.125716,0,0.051969,0,0,0,36.904675,0,0.052308
8,ser_TRINITY_DN3389_c0_g1,11.187173,1.9838245,0.349647,0.622589,1.868341,13.648447,0.130207,0.077314,3.183574,0.262911,6.943035,0.136333,3.813958,1.428766,1.091719
7,ser_TRINITY_DN33898_c0_g1,5.372353,15.7233475,11.598599,5.295351,5.669585,1.110474,1.047723,1.716116,2.089423,4.436705,3.105352,2.752542,9.854397,5.506617,6.012047
8,ser_TRINITY_DN3390_c0_g1,7.528056,8.595351,10.576103,8.967488,14.788897,1.053361,7.574887,8.047507,6.562615,8.853923,7.332672,10.493203,10.076791,15.001884,10.891238
8,ser_TRINITY_DN3390_c0_g2,45.500212,18.824997,10.482559,17.489149,26.883738,37.374469,33.519269,6.847507,16.631214,5.391809,10.378332,7.804067,17.573687,9.359747,6.994222
6,ser_TRINITY_DN3391_c0_g1,40.145675,53.261661,25.841298,22.084272,21.171548,161.148766,1.151227,9.83339,22.813385,8.651679,11.726438,7.45308,36.791805,9.899634,8.227392
1,ser_TRINITY_DN3395_c0_g1,0.407712,0.08804999999999999,0.036651,0.03224,0.021259,0.052814,122.919908,0.218797,0.250118,0.413441,0.113825,0.190284,27.709419,3.069372,0.130854
1,ser_TRINITY_DN3395_c0_g2,0.955105,0.15489350000000002,0,0.201051,0.140322,0.134596,964.045067,1.060673,1.336588,9.668129,0.56828,0.898819,157.15523,10.27827,0
8,ser_TRINITY_DN33956_c0_g1,34.487492,28.105469,22.57399,29.732118,31.559647,33.921591,64.486461,29.587272,23.822023,30.255378,32.654108,31.075465,28.796863,41.714784,34.349879
8,ser_TRINITY_DN33958_c0_g1,2.541815,2.54242,3.886283,3.541883,6.247133,1.384416,1.253693,1.174171,3.021136,1.650826,3.720647,1.850465,3.835674,4.550031,4.505764
2,ser_TRINITY_DN3397_c0_g2,34.743985,27.719118,19.991752,16.226901,21.926228,35.33377,0.792298,7.281153,12.070167,6.879263,8.279266,12.164185,13.764656,12.6777,8.592042
7,ser_TRINITY_DN3399_c0_g1,24.357779,16.855199,18.284333,22.088349,18.540191,15.137353,3.858896,12.264604,15.611687,10.217748,11.987634,17.331859,16.43954,14.484693,13.598038
1,ser_TRINITY_DN33993_c0_g1,70.508066,70.737928,87.297797,131.216844,166.669746,81.139416,0.487595,115.931655,163.830558,140.038007,115.214348,58.17134,46.303781,75.647092,55.957404
8,ser_TRINITY_DN340_c0_g1,6.845597,7.692719,6.617315,8.316156,13.560786,1.196852,0.207483,4.155374,3.030029,5.26546,5.521966,5.60584,5.76175,8.920625,5.821852
8,ser_TRINITY_DN340_c0_g2,5.652946,5.9415325,4.774179,5.591921,10.591163,0.840211,0.117073,2.443798,1.970021,2.76736,3.500183,3.571345,4.584606,5.699945,4.232211
8,ser_TRINITY_DN340_c0_g4,34.262031,66.4408955,38.60084,45.024925,61.557956,6.052522,3.412443,11.725027,19.327931,16.433188,44.607728,12.475632,16.897952,44.719571,37.606861
8,ser_TRINITY_DN3400_c0_g1,3.528192,5.964867,14.09989,10.609463,16.963659,0.248779,0.272178,17.094748,9.37051,21.671113,9.540597,27.243419,13.542058,30.921568,18.520049
8,ser_TRINITY_DN3402_c1_g4,0,0.420556,1.20913,6.980793,3.637744,0,0,2.571678,35.000033,0.909747,19.440155,1.434731,1.376397,0,0
2,ser_TRINITY_DN34023_c0_g1,0.040186,0,6.157263,2.380313,8.107025,0.09829,9.019688,0,0.032574,0,0,0,4.677101,0,0
8,ser_TRINITY_DN34029_c0_g3,59.259236,17.396334500000002,10.569025,24.458308,41.811499,43.339955,0,18.890296,21.706629,27.738961,22.974079,28.522003,3.813967,38.826607,8.238506
8,ser_TRINITY_DN3404_c0_g1,24.461155,25.9847315,11.95232,3.215749,3.414822,15.846892,0.110771,0.682329,4.36965,0.979774,1.527596,0.781632,13.62618,1.958245,1.713241
7,ser_TRINITY_DN3405_c0_g1,3.581523,12.100552,14.181834,10.151864,9.760105,1.485617,0.801938,2.229529,2.250409,2.450999,2.454485,3.69833,5.013603,5.719595,7.831157
1,ser_TRINITY_DN3407_c0_g1,8.944987,27.830802499999997,20.473239,27.290012,22.662957,2.446014,0,0.692465,1.111997,0.545689,2.208543,0.787121,2.407642,1.164549,13.688815
1,ser_TRINITY_DN3407_c0_g4,56.26379,36.9628915,36.808109,39.15775,56.473121,66.449558,186.282367,15.204166,26.352265,18.416371,14.914212,12.272156,40.139649,15.825165,10.433975
8,ser_TRINITY_DN3409_c0_g1,15.09504,13.665304,18.613021,44.489995,74.932054,0.809824,0.978976,77.133073,5.07799,31.587414,13.85856,61.86521,7.941085,68.628955,17.053129
8,ser_TRINITY_DN34111_c0_g1,65.989445,75.7125275,33.133032,20.409321,44.617272,8.80752,9.008203,30.801614,15.432567,18.568921,19.769588,36.615137,61.276166,17.757272,20.686009
1,ser_TRINITY_DN34128_c0_g1,49.604426,112.6734795,117.819332,130.381698,197.924609,33.063827,1.534539,41.011143,31.815698,29.133638,54.251476,29.472177,22.60457,36.304814,34.53339
8,ser_TRINITY_DN34138_c0_g2,26.571608,27.769234,36.372667,30.366656,29.141992,73.893773,0.494187,7.705711,41.998942,6.3438,36.402339,10.912581,18.198462,15.525937,17.817082
8,ser_TRINITY_DN3414_c0_g1,24.554124,16.997233,6.868407,1.218478,2.430309,5.434667,0,0.948517,1.756433,0.852158,0.759802,2.997143,6.777298,2.45687,1.029081
7,ser_TRINITY_DN3415_c0_g1,91.656757,137.0207975,56.894863,49.543296,60.694479,106.425542,281.309644,60.162215,55.605076,69.934865,57.36518,59.919503,85.278041,85.419442,47.864673
1,ser_TRINITY_DN3416_c0_g1,8.754192,13.7451565,9.050968,11.655509,12.32029,12.264705,0.419441,4.753875,11.278326,6.570235,10.109344,4.545809,8.624682,6.288869,6.916799
1,ser_TRINITY_DN3416_c0_g2,100.787148,124.680042,69.248274,95.645252,84.701407,32.584838,0,24.589339,46.359323,34.040545,43.795156,30.622628,44.376495,36.598507,51.880379
8,ser_TRINITY_DN34164_c0_g1,30.888629,54.722317,20.920918,17.104431,21.140157,6.469976,0,5.150135,5.197504,8.307459,7.837338,8.442493,5.322175,13.351351,9.317098
7,ser_TRINITY_DN34175_c0_g2,5.580866,0.7979335000000001,0,0,0,0.423695,0,0.733229,85.70024,0,14.769268,1.099341,10.915439,0.403507,11.880307
7,ser_TRINITY_DN3418_c1_g5,0.583853,1.4201135,3.553178,4.611027,2.610218,0,0,3.209016,3.225294,7.124912,5.94186,6.527592,10.556616,10.04756,3.199541
1,ser_TRINITY_DN3418_c1_g6,18.071155,12.7696085,5.174539,3.631058,4.530268,2.339393,0.087886,3.069496,5.867197,4.431201,4.627796,7.538523,3.41029,11.227127,4.336138
8,ser_TRINITY_DN3421_c0_g1,627.708436,311.6081125,120.253582,148.986237,173.012878,837.908105,0,77.754542,203.512122,61.767741,47.829039,71.647009,21.300401,46.071047,46.818317
7,ser_TRINITY_DN34211_c0_g1,445.572117,636.302734,695.702754,1342.025369,1113.798472,957.005416,47.372263,3622.210889,4552.80681,3924.307704,4730.191742,3944.06746,3401.157793,3210.322947,2443.123712
1,ser_TRINITY_DN3422_c0_g1,2.851282,38.8920365,47.172623,10.089589,8.760294,3.784482,1.84582,0.157946,3.293535,0.661422,4.382873,0.418962,7.002415,2.193403,34.429111
2,ser_TRINITY_DN3424_c0_g1,1.489941,3.195067,4.978237,4.052257,5.848904,0.471403,0.233958,5.515826,2.847805,3.451801,3.396637,6.504088,3.077043,7.739507,4.349056
1,ser_TRINITY_DN3425_c0_g1,122.292108,78.599008,50.873223,39.139819,55.099337,25.75462,0,49.99068,40.950015,58.33132,39.538529,39.621263,32.524893,66.125922,51.36211
8,ser_TRINITY_DN3425_c0_g2,15.322142,13.1461755,24.892383,43.295142,40.411164,11.967906,0,50.182957,30.757271,35.498024,36.567545,69.733562,23.409199,94.400962,31.842791
8,ser_TRINITY_DN3426_c0_g1,97.717582,50.198428,31.233141,26.774503,43.702912,17.365325,7.459465,15.685306,13.155566,14.012125,9.888664,17.902225,12.810482,13.377327,11.3335
3,ser_TRINITY_DN3429_c0_g2,9.588162,10.1989615,9.047702,8.365381,6.542102,22.036831,8.449106,2.293954,17.146177,0.478292,6.016688,0.996399,3.835338,4.888573,1.722097
8,ser_TRINITY_DN343_c0_g1,0.139558,0,0.222847,7.033527,2.772609,0,0,9.004049,9.255461,10.012308,10.250435,17.747311,1.894682,4.836922,16.096346
7,ser_TRINITY_DN343_c0_g2,0.284743,0.0318965,0.573055,17.700403,6.979724,0.302938,0,5.729515,65.702,3.362931,52.44595,13.184903,5.323457,3.951335,40.319321
1,ser_TRINITY_DN3431_c0_g1,13.823235,32.8928575,25.177944,19.406011,19.672653,4.277309,2.636443,6.695488,7.522086,4.804097,6.966891,5.8209,100.371267,10.493636,7.924617
8,ser_TRINITY_DN34338_c0_g1,4.462837,6.990624,4.42029,4.590889,4.898094,0.537399,0.021074,1.303357,2.102519,1.563973,1.50413,2.42312,5.580684,4.394843,2.237159
1,ser_TRINITY_DN3434_c1_g1,3.504075,2.476358,4.198131,4.409012,4.783435,9.354768,0,3.311295,3.750348,3.966392,4.237254,4.824327,5.262926,5.185522,2.425872
7,ser_TRINITY_DN3435_c0_g1,0,0.544809,6.387339,6.258088,4.956049,0,0,3.155474,5.747928,7.305517,8.242078,4.291743,4.237433,8.356399,6.32392
1,ser_TRINITY_DN34354_c0_g1,51.549626,57.222558500000005,48.329928,76.754563,72.024613,48.30453,46.715639,56.528246,64.576501,53.569522,80.675713,61.943421,74.094505,66.568617,45.910112
1,ser_TRINITY_DN34360_c0_g1,25.802677,29.957317,33.184259,23.376436000000002,20.844637,3.981464,2.068813,32.236254,9.270492,41.384754,8.728532,36.440177,17.019965,65.077017,26.153569
8,ser_TRINITY_DN34363_c0_g1,8.637982,1.093783,0.514245,13.906446,8.586044,8.756096,0,0.160625,13.67948,0,0.103218,0.11929,0.205848,0.152406,0.341989
8,ser_TRINITY_DN34376_c0_g1,15.363495,6.9074865,5.570647,7.636588,11.543008,1.177362,3.035467,5.743668,3.879939,4.214374,3.705846,8.185078,4.662317,8.401741,6.196098
2,ser_TRINITY_DN34394_c0_g1,75.389363,142.61140999999998,97.765943,69.474407,79.429897,48.00177,0.39813,41.818874,30.644716,39.851763,36.848675,86.344819,43.744063,57.745844,83.597388
7,ser_TRINITY_DN344_c0_g1,13.129423,21.3910345,9.343106,8.473405,23.105321,0.84665,0.461323,25.125386,12.496262,9.020643,17.776086,28.701585,15.081926,38.252138,13.869821
2,ser_TRINITY_DN34400_c0_g1,40.573162,24.5938515,24.186972,21.989797,37.965124,19.860348,7.06843,5.048521,10.204794,4.99516,7.512952,5.475731,15.470599,4.231068,5.044511
8,ser_TRINITY_DN34403_c0_g1,33.407125,25.855644,30.619323,24.544584,46.414014,29.890727,0.326407,78.46081,51.785839,94.015028,62.598784,63.489608,35.991347,93.906318,46.190156
7,ser_TRINITY_DN34418_c0_g1,11.756548,12.6842715,14.668856,16.204462,18.898747,9.284925,2.501344,18.161964,7.629269,12.893279,8.848115,25.015722,12.072823,20.227899,11.967293
1,ser_TRINITY_DN34423_c0_g1,10.792209,26.919109,20.251638,22.078634,24.445631,10.969841,0.601048,9.514177,18.563204,10.183819,18.031214,10.113223,20.958896,17.044046,13.178976
6,ser_TRINITY_DN34424_c0_g1,29.049411,34.167432500000004,18.376211,18.539114,18.805115,20.54451,24.40205,8.906605,14.687445,7.293222,16.069573,14.229154,33.345823,18.778093,21.743294
1,ser_TRINITY_DN34429_c0_g1,9.51964,9.6434905,12.354087,10.913616,12.758655,1.679395,1.856007,4.750797,21.143455,5.522806,19.966794,11.27942,26.029398,18.800167,17.792934
1,ser_TRINITY_DN3444_c0_g1,124.942509,127.0167995,36.40091,40.226552,58.416008,38.069625,7.531427,12.798987,35.560517,12.239869,34.728785,13.423065,22.308591,16.710187,43.159903
8,ser_TRINITY_DN34440_c0_g1,11.362705,19.388393,11.422757,11.151262,23.997432,1.104723,0.875152,7.59534,7.465212,11.21222,7.508987,7.58602,9.649731,14.600783,8.680967
7,ser_TRINITY_DN3446_c1_g1,1.538105,0.4784875,0.267015,0.089168,0.331878,0.094066,0,0,4.193523,0,12.423248,0.099338,6.015674,0,43.8913
8,ser_TRINITY_DN3446_c1_g3,17.907793,6.4699665,3.229862,3.531544,5.405485,0.086433,0,3.879575,83.630671,0.972434,422.141578,1.643399,107.275883,2.30637,676.068234
8,ser_TRINITY_DN3449_c0_g2,5.746633,10.6343125,15.330194,15.942068,17.539884,8.421771,1.750402,5.130343,22.639258,10.700892,23.399795,9.756241,19.26093,15.50337,15.606342
8,ser_TRINITY_DN34490_c0_g1,82.000214,27.2892595,18.264029,32.316348,32.165203,8.748478,0,28.729109,27.331933,31.18654,25.843691,26.445068,22.763099,29.394165,25.122154
8,ser_TRINITY_DN34498_c0_g1,4.564993,8.9209365,5.100161,4.876404,5.373402,4.853811,0,2.818709,3.264442,2.399744,3.269375,1.8363,7.339224,2.616527,2.076532
4,ser_TRINITY_DN345_c0_g1,34.692093,39.601972,25.464811,24.968633,42.15529,51.780727,128.96445,12.501795,29.727981,15.616741,21.826474,16.587155,39.737491,25.570507,17.159496
1,ser_TRINITY_DN3450_c0_g1,10.277658,26.9157515,14.245505,12.597248,16.854465,15.518374,9.6073,2.044705,9.703732,4.379609,6.093273,2.968819,7.280443,4.561353,9.910257
8,ser_TRINITY_DN34506_c0_g5,45.721232,69.385722,37.902287,34.851757,35.539512,28.802976,60.321956,21.10348,43.486772,20.87125,37.428387,23.771649,197.081224,29.256619,45.438996
6,ser_TRINITY_DN3451_c0_g1,6.912846,7.6074535,4.125427,1.515358,2.009986,1.892978,0.1507,0.844974,0.741317,0.998419,0.742827,1.278323,6.865385,1.735987,1.205686
1,ser_TRINITY_DN34519_c0_g1,43.72978,55.3219945,40.074367,50.880602,54.351923,5.727203,3.82947,2.296391,31.455567,3.349095,35.83326,2.518628,32.853509,8.510002,46.655171
1,ser_TRINITY_DN3454_c0_g1,0,0.109063,1.37764,0,0,0,8.573629,0,0,0,0,0,0,0.227674,0
6,ser_TRINITY_DN34557_c0_g1,32.915856,49.224767,50.133282,42.59952,38.910795,53.835898,4.926213,18.192448,41.897746,19.472439,23.704273,17.419565,45.8938,21.825648,18.650908
1,ser_TRINITY_DN34559_c0_g1,36.050024,52.929901,23.747926,20.382312,23.292546,12.981857,0.287586,10.364568,12.159594,10.979248,16.019582,15.326407,24.500005,24.166808,18.536345
