PS,GeneID,S1,S2,S3,S4,S4.5,S5
1,dis_TRINITY_DN40757_c0_g1,216.177912,271.02446199999997,190.4859265,169.393537,161.28822050000002,158.503002
8,dis_TRINITY_DN4076_c0_g1,270.554448,263.936562,311.460037,300.88971200000003,164.7550445,310.963162
8,dis_TRINITY_DN4077_c0_g1,188.994014,212.309708,191.553243,188.25924,183.9975015,185.145135
8,dis_TRINITY_DN4084_c0_g1,193.41269,189.546282,185.8985235,198.000316,168.62127199999998,219.158987
8,dis_TRINITY_DN40885_c0_g1,158.892122,178.36927500000002,227.324613,188.106426,164.2514575,185.863786
7,dis_TRINITY_DN4090_c0_g1,148.576601,157.169823,184.38178,156.875445,141.43255900000003,185.445308
7,dis_TRINITY_DN4097_c0_g3,1106.157168,221.001106,136.1268705,134.146164,134.593301,134.60252500000001
7,dis_TRINITY_DN4098_c0_g3,146.169249,157.820463,280.3310855,199.639473,182.7349115,213.162306
1,dis_TRINITY_DN41000_c0_g1,311.53749700000003,236.873805,235.18284,289.438453,250.8172205,278.471269
6,dis_TRINITY_DN4103_c0_g1,156.307966,141.829099,166.4550515,170.140373,159.42665649999998,142.392065
1,dis_TRINITY_DN4105_c0_g1,131.41465,130.6533,130.2502315,130.430461,131.184943,130.225145
7,dis_TRINITY_DN4106_c0_g1,302.647382,235.276422,208.433346,189.488404,182.068806,167.541633
1,dis_TRINITY_DN4108_c0_g1,130.352726,130.270696,139.035358,137.306712,135.0713465,145.242083
8,dis_TRINITY_DN4109_c0_g3,190.721446,164.211409,150.8265435,152.36028,145.95004799999998,160.261957
8,dis_TRINITY_DN4123_c0_g5,178.092296,148.207529,215.8388025,164.017102,151.57753250000002,161.079517
1,dis_TRINITY_DN4130_c0_g4,144.596576,139.837981,167.1216495,169.8388,155.2554135,189.170979
8,dis_TRINITY_DN41319_c0_g1,135.846116,149.287063,163.2918715,164.688657,164.668944,162.084312
8,dis_TRINITY_DN4134_c0_g1,161.789748,160.657052,191.599945,194.669617,184.746394,215.905763
8,dis_TRINITY_DN4137_c0_g1,233.488627,254.942437,293.2885285,246.73437,236.704724,223.79707
8,dis_TRINITY_DN4139_c0_g7,263.782078,371.210399,353.2419595,290.45174099999997,243.247274,219.711262
8,dis_TRINITY_DN4145_c0_g2,435.41952,348.52835200000004,283.33601,375.443921,324.3767125,378.006547
1,dis_TRINITY_DN41462_c0_g1,213.152154,224.05435,210.414076,225.612468,223.150858,193.557485
1,dis_TRINITY_DN41482_c0_g1,287.78825900000004,356.946865,268.9776885,252.937406,247.963789,202.52817
1,dis_TRINITY_DN41690_c0_g1,815.662232,753.031893,720.5424505,897.313015,714.6470095,409.148692
8,dis_TRINITY_DN41828_c0_g1,162.506637,157.707979,197.2525895,230.429523,233.77655700000005,226.454009
1,dis_TRINITY_DN41849_c0_g1,168.610949,161.468749,180.054778,253.191429,284.247393,198.416953
1,dis_TRINITY_DN4187_c0_g1,390.549784,371.86988,256.089435,227.332505,230.6424205,197.346064
7,dis_TRINITY_DN41891_c0_g1,135.568864,155.682169,216.7536335,244.123225,211.731977,149.658595
8,dis_TRINITY_DN41909_c0_g1,233.229759,161.389208,160.8468475,153.886031,144.941843,153.641045
1,dis_TRINITY_DN4200_c0_g2,207.367319,257.585735,203.8138315,246.791143,234.4813805,235.360279
8,dis_TRINITY_DN42058_c0_g1,166.955539,148.727902,150.924928,149.33731699999998,148.31559,144.442771
8,dis_TRINITY_DN4207_c0_g1,130.261181,130,130,130,130,130
8,dis_TRINITY_DN42109_c0_g1,130.359096,130,130.014316,130,130,130
8,dis_TRINITY_DN42145_c0_g1,220.819114,214.308891,204.5124715,211.087545,236.5707275,171.924123
8,dis_TRINITY_DN4217_c0_g1,230.49539,310.33391,761.0983785000001,492.753251,340.06100749999996,280.254435
8,dis_TRINITY_DN4217_c0_g2,130,130,130.9683005,135.39841,141.4143145,194.191734
8,dis_TRINITY_DN42179_c0_g1,214.29982,178.789166,156.662733,148.031035,158.1270685,154.181124
7,dis_TRINITY_DN42198_c0_g2,141.289531,138.595976,145.75280700000002,146.529343,146.772345,151.937789
8,dis_TRINITY_DN42352_c0_g1,173.954016,161.307511,154.39944350000002,160.57363,159.836833,166.180113
8,dis_TRINITY_DN4239_c0_g4,253.284968,170.109354,200.208848,194.891321,180.664334,211.427437
8,dis_TRINITY_DN4239_c0_g6,203.488247,174.363806,160.3579545,168.889002,155.2473995,165.18795699999998
3,dis_TRINITY_DN424_c0_g1,294.052614,348.241454,452.852028,391.714957,449.758264,352.398079
8,dis_TRINITY_DN4243_c0_g1,140.760406,141.648335,143.55346400000002,141.098863,136.360423,139.001078
1,dis_TRINITY_DN4244_c0_g1,173.901032,143.484926,156.8806385,156.573151,145.5217705,146.952482
6,dis_TRINITY_DN4248_c3_g2,187.164499,210.963044,202.6269505,173.366819,166.5560615,178.33218
1,dis_TRINITY_DN42482_c0_g1,396.09174,314.586032,324.923025,248.058362,276.23852500000004,241.619591
2,dis_TRINITY_DN42492_c0_g1,157.279276,167.712868,171.73936300000005,175.274629,157.888549,161.668217
8,dis_TRINITY_DN4255_c0_g3,204.201748,233.000675,164.9286385,160.72027500000002,149.6651695,172.927564
4,dis_TRINITY_DN42550_c0_g1,223.372489,263.286343,207.390314,251.676708,312.1330585,232.721904
1,dis_TRINITY_DN42623_c0_g2,393.392539,429.249382,196.003167,194.693826,201.8722705,178.587793
1,dis_TRINITY_DN42683_c0_g1,296.335603,223.761063,289.0516245,299.652915,298.514853,261.990565
1,dis_TRINITY_DN4270_c0_g1,198.194077,193.950299,176.2542055,165.881263,171.057393,163.995102
7,dis_TRINITY_DN42730_c0_g1,248.274096,200.03147,175.23670099999998,170.887365,173.334885,187.064534
1,dis_TRINITY_DN428_c0_g1,197.454578,197.030911,194.13413,194.950698,192.5888695,199.88534
8,dis_TRINITY_DN4280_c0_g3,170.051625,159.247704,173.30677,179.194237,162.4213605,177.0486
1,dis_TRINITY_DN4281_c0_g1,130.462808,130,130.22294549999998,130.802078,131.0563225,313.491108
1,dis_TRINITY_DN42812_c0_g1,454.373991,472.410902,295.0780375,456.615102,462.2547935,300.198087
7,dis_TRINITY_DN4285_c0_g1,130,130,130.5470075,130.807833,134.7613925,219.500128
1,dis_TRINITY_DN42864_c0_g1,437.759701,361.316994,501.31519,664.204155,815.27477,485.691474
7,dis_TRINITY_DN42896_c0_g1,149.50676,152.8012,141.36611449999998,147.27992,152.08022499999998,152.552838
1,dis_TRINITY_DN4296_c0_g1,201.670101,177.153596,160.9633475,150.857516,150.9051955,148.695043
8,dis_TRINITY_DN4299_c0_g3,140.65175,231.426298,141.67508850000002,157.304053,182.133866,151.126702
1,dis_TRINITY_DN430_c0_g1,130.479188,130,130,133.102828,133.971454,131.765044
8,dis_TRINITY_DN43151_c0_g1,159.080174,172.557918,158.043748,152.987087,148.473751,147.554251
1,dis_TRINITY_DN4318_c0_g1,498.514327,628.874543,536.5120555,504.69527,462.7884975,418.848385
8,dis_TRINITY_DN43191_c0_g1,239.21401,145.056572,130.2228465,130,130,130
8,dis_TRINITY_DN43201_c0_g1,201.941037,224.649089,194.3723865,218.207229,232.7578645,185.496613
7,dis_TRINITY_DN43249_c0_g1,156.268862,181.435914,157.7988205,162.047248,168.0185745,162.708196
1,dis_TRINITY_DN43286_c0_g1,179.352948,203.784624,195.44518,217.735278,243.613767,243.506343
8,dis_TRINITY_DN43290_c0_g1,131.595832,130.100793,130.1236465,130,130.019155,130
7,dis_TRINITY_DN43309_c0_g1,130.202949,130,130.1150835,130,130,130
2,dis_TRINITY_DN4341_c0_g1,194.749517,165.146939,148.761518,151.8658,150.651301,149.903855
7,dis_TRINITY_DN43413_c0_g1,228.216626,253.550568,188.1619595,184.439262,178.839158,172.189402
1,dis_TRINITY_DN43435_c0_g1,245.570996,249.935702,175.0219715,169.94768299999998,175.92753499999998,167.202041
3,dis_TRINITY_DN4344_c1_g1,677.543319,814.90108,1650.7490705,1454.926228,1188.7633595,1587.961435
7,dis_TRINITY_DN43488_c0_g1,150.243112,218.542807,133.69374299999998,133.459454,131.6418445,132.332693
7,dis_TRINITY_DN43563_c0_g1,178.308244,203.788086,215.7147915,190.400098,185.94916,188.155346
8,dis_TRINITY_DN43594_c0_g1,135.716551,135.64864,150.53470700000003,143.112206,149.9060275,147.528919
4,dis_TRINITY_DN4365_c0_g1,151.267973,149.597949,158.65014050000002,149.234276,144.23925500000001,155.274706
7,dis_TRINITY_DN43690_c0_g1,165.862272,173.801345,176.4728705,211.041223,206.3642285,172.473948
7,dis_TRINITY_DN43700_c0_g1,133.520501,130,135.02023350000002,133.425664,131.9473115,132.441794
8,dis_TRINITY_DN4377_c0_g2,219.72177,262.47138,317.3585805,349.36153,312.9494615,227.870734
3,dis_TRINITY_DN4385_c0_g1,130,130,130.0451075,130,130,130
1,dis_TRINITY_DN439_c0_g2,217.885092,417.961123,489.8090105,286.910699,184.00764400000003,242.757159
8,dis_TRINITY_DN4390_c0_g1,212.96895,286.641544,231.944671,214.489384,226.909275,195.320748
8,dis_TRINITY_DN4398_c0_g2,130.440903,130,130.3551465,131.220799,130.8231,130.851606
1,dis_TRINITY_DN440_c0_g1,207.729218,263.246972,185.1155155,183.510887,177.63092999999998,211.967406
1,dis_TRINITY_DN4403_c0_g7,245.205662,245.01468,203.681401,190.862281,173.208059,186.151527
8,dis_TRINITY_DN4404_c0_g5,773.977355,984.929988,618.016145,616.643973,591.3911975000001,501.824175
1,dis_TRINITY_DN4421_c0_g4,270.89302599999996,253.362825,330.50793250000004,275.488121,291.4864035,273.689117
1,dis_TRINITY_DN4426_c0_g2,1288.522948,960.671966,2960.048865,1423.374784,882.8089915,2252.995095
1,dis_TRINITY_DN44289_c0_g3,222.991503,287.02029400000004,250.993733,314.341111,413.776567,282.31201
8,dis_TRINITY_DN443_c0_g1,134.338962,131.770587,130.2135915,130,130,130
8,dis_TRINITY_DN4432_c0_g1,223.49764,262.971117,243.485705,249.381065,258.8938735,237.660279
1,dis_TRINITY_DN4458_c0_g1,311.272087,161.421088,146.1128885,146.863655,142.06751300000002,147.779211
7,dis_TRINITY_DN44601_c0_g1,212.390554,200.259835,153.0553205,151.851919,146.517115,159.223478
1,dis_TRINITY_DN4462_c0_g3,737.733061,992.132575,654.07112299999994,611.709173,361.873918,410.347606
1,dis_TRINITY_DN4469_c0_g1,193.590943,235.342846,253.5845835,231.110296,265.8338565,276.33156199999996
8,dis_TRINITY_DN4478_c0_g1,170.08690000000001,217.341717,232.9946465,289.706762,226.3589125,254.520884
1,dis_TRINITY_DN4479_c0_g1,136.267366,154.062165,863.574311,310.36325,216.5950585,293.859655
1,dis_TRINITY_DN4483_c0_g2,159.489486,159.428851,146.909366,146.952745,147.827395,146.705567
1,dis_TRINITY_DN449_c0_g1,337.638412,378.493511,344.7470735,345.069624,318.75545950000003,284.735338
8,dis_TRINITY_DN4505_c0_g2,289.511707,272.537425,342.187236,252.20003,282.1701005,228.686379
1,dis_TRINITY_DN45103_c0_g1,130.60069,155.337351,785.1791985,445.624763,285.3602375,489.315926
1,dis_TRINITY_DN45170_c0_g1,237.128671,239.759879,265.7497705,245.810052,239.1730745,211.353589
7,dis_TRINITY_DN45236_c0_g1,151.950764,146.947078,174.8352675,236.073333,195.256674,154.181291
1,dis_TRINITY_DN4531_c0_g1,196.438793,268.515088,201.69563,177.533648,167.682299,162.125211
1,dis_TRINITY_DN4533_c0_g1,317.70291499999996,295.18143399999997,330.01644450000003,377.71691,290.10181750000004,268.475432
1,dis_TRINITY_DN45365_c0_g1,408.713294,346.202405,420.1599415,315.37087199999996,252.8737145,329.80864099999997
5,dis_TRINITY_DN4538_c0_g1,136.930281,148.519587,286.4157335,247.786837,192.3238895,250.112129
1,dis_TRINITY_DN4548_c0_g1,965.460791,1035.5777010000002,1229.2573955,1788.291263,2382.9744524999996,2120.942774
8,dis_TRINITY_DN45483_c0_g1,130,130,130,130,130,130
8,dis_TRINITY_DN4551_c0_g1,297.227193,265.111198,198.237684,202.017787,188.08401199999997,173.51532600000002
1,dis_TRINITY_DN4552_c0_g1,259.938575,280.70476099999996,251.92895699999997,231.585735,242.874161,205.962622
1,dis_TRINITY_DN4558_c0_g1,1204.749787,1060.6399219999998,666.7014369999999,649.594213,553.2138185,687.161186
8,dis_TRINITY_DN4559_c0_g6,217.919652,213.482287,227.73446,198.615346,176.5521395,174.291497
6,dis_TRINITY_DN4562_c0_g2,363.599096,203.746075,158.67064599999998,196.410231,176.8533455,195.684032
1,dis_TRINITY_DN458_c0_g2,210.373415,260.114189,205.0914825,208.205062,202.667199,193.793089
1,dis_TRINITY_DN4581_c0_g1,224.592986,195.068585,255.3946715,245.753747,293.7508285,264.877934
1,dis_TRINITY_DN4583_c1_g1,130.076462,130,130.03728950000001,130,130,130
7,dis_TRINITY_DN4590_c0_g1,754.432404,637.65809,391.8640605000001,303.802137,251.9922535,253.89201
1,dis_TRINITY_DN45940_c0_g1,133.981992,131.569228,140.2662225,141.169475,139.78510799999998,161.875011
1,dis_TRINITY_DN4595_c0_g1,198.839101,253.171343,206.288164,201.48474,186.0056365,173.961106
1,dis_TRINITY_DN46006_c0_g1,599.492898,918.669446,540.46109,516.05661,513.4887875,580.106087
1,dis_TRINITY_DN4615_c0_g1,145.83069,153.24347,153.476677,150.088683,148.7438745,147.282927
1,dis_TRINITY_DN46193_c0_g1,278.148561,420.035976,393.5702955,394.178608,406.926104,355.10085200000003
8,dis_TRINITY_DN4622_c0_g1,130.644861,130.108446,130.0215065,130,130,130
4,dis_TRINITY_DN46274_c0_g1,436.646541,394.930022,540.48789,499.915144,505.335859,438.431422
1,dis_TRINITY_DN4630_c0_g2,212.249442,420.492931,558.612464,467.063096,426.4471549999999,339.110256
1,dis_TRINITY_DN46321_c0_g2,178.962877,193.911985,194.514632,219.859176,211.2255095,194.509264
1,dis_TRINITY_DN4640_c0_g1,437.154187,346.224909,360.409631,365.659463,336.3079335,422.880083
2,dis_TRINITY_DN4642_c0_g1,225.816591,240.325665,204.7909635,198.240938,188.765631,188.004272
7,dis_TRINITY_DN46514_c0_g3,131.064223,133.431985,136.51572850000002,136.216622,135.0053475,140.87907
4,dis_TRINITY_DN4661_c0_g2,221.494169,170.758409,200.7035285,254.303772,301.59268799999995,195.208533
7,dis_TRINITY_DN46653_c0_g1,194.701901,204.720546,226.519358,265.208747,303.451044,241.049216
1,dis_TRINITY_DN4666_c0_g4,241.492014,312.203348,329.84046850000004,287.671252,229.254061,187.434402
1,dis_TRINITY_DN46782_c0_g1,237.488042,296.870624,268.526803,288.23506299999997,294.208482,249.913798
8,dis_TRINITY_DN46784_c0_g1,142.931854,140.864366,143.1715555,143.400766,137.571828,140.608033
1,dis_TRINITY_DN46826_c0_g1,257.85225,280.711655,255.74323550000005,259.477752,270.71211800000003,231.599402
1,dis_TRINITY_DN46859_c0_g1,1629.334647,2637.767925,374.0897905,432.639621,417.433928,289.701817
1,dis_TRINITY_DN4687_c0_g1,222.093734,298.089571,227.6142985,326.48643100000004,226.8653295,304.627199
1,dis_TRINITY_DN46937_c0_g1,430.326335,434.44592,447.900684,382.076036,373.4212179999999,341.137625
1,dis_TRINITY_DN46969_c0_g1,216.338544,186.570952,180.934364,181.688545,223.3798635,203.943439
1,dis_TRINITY_DN4704_c0_g1,149.187287,132.779548,143.739745,140.058852,144.88908650000002,154.779475
1,dis_TRINITY_DN47082_c0_g1,419.343638,392.344407,428.2143125,383.274638,417.9615595,424.684978
2,dis_TRINITY_DN4713_c0_g1,268.827907,404.545868,651.8909905,792.673237,792.61707,1347.406276
1,dis_TRINITY_DN472_c0_g1,215.65879,247.586044,165.04181849999998,195.528511,210.5229915,203.502785
8,dis_TRINITY_DN4721_c0_g5,242.333982,393.374955,238.4304765,271.989783,235.1545395,209.886601
1,dis_TRINITY_DN4727_c0_g2,230.216093,266.970591,217.606261,212.922135,230.9266575,192.283162
8,dis_TRINITY_DN4734_c0_g1,135.74907,132.478091,169.1487785,153.669704,144.634198,152.959231
1,dis_TRINITY_DN4736_c0_g1,295.002367,196.425594,130.23888449999998,130.471594,130.8624795,131.803119
1,dis_TRINITY_DN4738_c1_g1,401.199766,664.1798,422.788614,329.772065,389.6707465,347.976046
7,dis_TRINITY_DN4740_c0_g4,211.06215,356.006238,155.8932175,160.074274,149.3835575,153.387226
8,dis_TRINITY_DN4741_c0_g3,205.130294,249.437619,175.6205095,156.133833,159.377612,167.305386
8,dis_TRINITY_DN47520_c0_g3,132.577226,130.488777,130,130,130,130.489311
1,dis_TRINITY_DN4756_c0_g3,130,130,131.6992035,132.50694,137.512834,136.766537
1,dis_TRINITY_DN4781_c0_g1,166.975998,192.113613,232.6653105,178.03817800000002,183.600994,150.99747
1,dis_TRINITY_DN4786_c0_g2,544.648419,597.322732,449.782664,480.873651,420.9904255,314.08889999999997
1,dis_TRINITY_DN47863_c0_g1,186.11527,184.386983,219.1313405,187.751949,182.5095685,169.322319
1,dis_TRINITY_DN47880_c0_g1,368.012543,486.224364,224.225205,216.714148,199.0160345,186.315992
1,dis_TRINITY_DN4793_c0_g1,232.150904,191.628255,202.2336025,186.081296,181.598579,190.477623
7,dis_TRINITY_DN4798_c0_g3,130.69194,130.292402,181.444099,201.874659,174.8942235,197.177649
1,dis_TRINITY_DN4800_c0_g1,159.289256,175.979137,244.330517,351.62057400000003,307.950629,238.796696
1,dis_TRINITY_DN48215_c0_g1,230.712827,213.527188,166.2633135,171.45931000000002,152.0782815,183.619104
1,dis_TRINITY_DN48292_c0_g1,471.781157,352.561968,635.6271315,550.721339,532.9419475,486.327512
6,dis_TRINITY_DN4830_c0_g1,301.10947799999997,226.736907,228.018052,217.607578,224.6589585,190.613218
1,dis_TRINITY_DN4844_c0_g1,312.086046,395.750101,381.4744725000001,312.634184,266.6741565,230.369656
1,dis_TRINITY_DN48446_c0_g4,481.055778,486.862352,263.5830785,239.870365,263.6792385,224.203157
1,dis_TRINITY_DN4847_c0_g2,170.154303,204.969881,187.67899,217.86468,202.7877205,178.801568
1,dis_TRINITY_DN4853_c0_g2,258.239687,342.205504,219.4419335,338.061622,267.40132,157.79521
7,dis_TRINITY_DN48719_c0_g1,172.465011,184.287243,182.2686525,191.189051,179.818709,169.578945
5,dis_TRINITY_DN48780_c0_g1,203.329215,139.328695,140.57027549999998,141.706482,143.8663725,134.760879
8,dis_TRINITY_DN4885_c0_g1,130,130,130,130,130,130
8,dis_TRINITY_DN48864_c0_g3,484.908672,489.312473,154.0224945,152.860936,139.517151,141.986783
8,dis_TRINITY_DN4887_c0_g1,165.653684,180.074915,178.34879,181.311312,168.784574,172.425909
1,dis_TRINITY_DN48888_c0_g1,279.328856,279.417367,231.883085,202.948726,192.3413015,184.018319
1,dis_TRINITY_DN48988_c0_g1,476.235213,681.562656,365.635975,493.172775,466.017582,341.163523
1,dis_TRINITY_DN49_c0_g2,533.038586,299.70744,409.1698865,888.59727,1083.7286415,1213.564415
2,dis_TRINITY_DN491_c0_g1,150.056178,169.156024,225.0381225,205.931098,202.8209185,179.000276
1,dis_TRINITY_DN4926_c0_g3,130.297419,130,134.11066849999995,136.907383,137.853799,135.627165
8,dis_TRINITY_DN49279_c0_g1,181.329508,193.295499,175.140932,192.832603,202.4404975,181.197079
7,dis_TRINITY_DN4929_c0_g2,130.455177,131.032418,130.2329845,130,130,130
1,dis_TRINITY_DN4932_c0_g1,184.288813,199.79129,244.22632499999995,222.288551,195.7589475,167.035604
1,dis_TRINITY_DN4932_c0_g4,543.570461,461.835106,330.667599,282.100256,214.7901275,201.114418
1,dis_TRINITY_DN49352_c0_g1,130.96796,135.558441,301.559704,296.36668199999997,235.967451,319.499074
8,dis_TRINITY_DN49531_c0_g1,157.389847,183.708954,198.50242,194.415779,162.782486,180.238884
2,dis_TRINITY_DN49544_c0_g1,166.091526,162.105828,174.7569965,196.592574,187.853982,184.849649
5,dis_TRINITY_DN49544_c0_g2,147.124847,176.640895,184.5326195,233.826724,277.5740225,262.698901
7,dis_TRINITY_DN4957_c0_g1,195.258314,198.17386,212.04555,213.830074,204.2933595,180.925759
1,dis_TRINITY_DN4961_c0_g1,424.446238,176.504507,256.825349,230.287212,249.124525,283.741047
8,dis_TRINITY_DN49615_c0_g1,249.844973,207.101717,197.573276,205.167812,199.053547,189.226599
7,dis_TRINITY_DN49649_c0_g1,373.585448,196.675907,135.4417295,154.035478,194.6589895,162.052581
7,dis_TRINITY_DN49661_c0_g1,224.98982,229.486561,229.813962,245.772503,253.545975,257.62834499999997
1,dis_TRINITY_DN4975_c0_g2,253.947111,365.856353,209.4625415,196.688237,201.665487,193.900417
1,dis_TRINITY_DN49779_c0_g1,570.006258,670.81908,313.7261815,242.07048,250.5509825,236.893113
5,dis_TRINITY_DN4982_c0_g1,149.555023,143.30054,154.527847,153.087494,166.8618335,160.37312500000002
1,dis_TRINITY_DN4984_c0_g1,130.417352,130,130.0310435,130,130,130
1,dis_TRINITY_DN49868_c0_g1,460.896355,387.814813,426.915752,325.268727,274.368848,309.140667
7,dis_TRINITY_DN4997_c0_g2,214.828989,257.472062,230.547984,193.982845,163.6134285,256.782058
6,dis_TRINITY_DN5_c0_g1,142.424779,135.600184,141.294633,145.2106,148.77820150000002,146.04528
7,dis_TRINITY_DN5002_c0_g1,130.477935,130.33874,130.0274135,130.035548,130.02527700000002,130.032924
1,dis_TRINITY_DN5004_c0_g1,358.360068,368.797863,466.490497,347.901157,345.63519099999996,303.82021299999997
8,dis_TRINITY_DN5006_c0_g1,223.376795,242.073235,185.952504,194.897712,204.4509115,188.847412
8,dis_TRINITY_DN5007_c0_g1,326.755532,296.34051,228.441115,206.213769,199.3714695,194.188667
8,dis_TRINITY_DN5008_c0_g3,213.19613,228.135901,192.2398955,196.993081,216.4441635,202.080063
8,dis_TRINITY_DN5008_c0_g5,310.83603700000003,531.076462,222.4494335,203.188176,208.668627,211.33742
7,dis_TRINITY_DN50205_c0_g2,247.067468,137.120576,145.48804,139.514235,137.83464750000002,138.560971
7,dis_TRINITY_DN5026_c0_g2,281.463644,287.854276,208.856741,246.913902,240.7042375,210.47556
7,dis_TRINITY_DN5027_c0_g1,738.376334,618.76952000000006,718.246296,737.234635,755.4206985000001,679.139167
8,dis_TRINITY_DN503_c0_g1,603.303184,476.45943,329.541256,277.787666,230.54073899999997,277.221158
1,dis_TRINITY_DN5032_c0_g1,295.601857,234.06215,317.719021,306.50829699999997,311.93451600000003,257.954319
