PS,GeneID,S1,S2,S3,S4,S4.5,S5,gamete_female,gamete_male,holdfast,reptip,stipe,vegtip
7,dis_TRINITY_DN12634_c0_g3,9.572417,16.780807,20.536538,20.372598,17.052762,19.584527,8.108049,0.788273,12.032724,13.229856,24.823071,15.681003
8,dis_TRINITY_DN12634_c0_g4,25.441243,17.541507,22.5510735,22.552414,13.981833,19.86078,15.710592,2.212346,15.724822,19.908319,24.692977,17.910502
1,dis_TRINITY_DN12634_c0_g7,61.108529,21.725304,22.257607,10.596625,13.114358,11.272417,22.969329,58.712465,19.453782,8.982811,13.549341,7.436967
1,dis_TRINITY_DN12643_c0_g1,0,0,0.0561835,0.187339,0.3205475,0.203115,0,0,0.723573,12.992218,1.003329,15.61388
8,dis_TRINITY_DN12645_c0_g1,6.088102,11.425892,14.982731,15.923018,14.047562,12.363159,2.394695,0.546391,7.248882,13.278863,9.480295,18.718401
1,dis_TRINITY_DN12674_c2_g2,131.860713,135.721051,146.1174215,215.341342,236.739402,183.763761,105.134076,276.738942,52.239386,133.906314,65.057275,228.789025
8,dis_TRINITY_DN12676_c0_g1,13.119701,15.796579,16.8742195,16.022727,10.7724745,11.054649,24.159013,3.256365,16.023679,22.754491,13.121171,16.105121
1,dis_TRINITY_DN1268_c0_g1,151.674803,163.982235,69.48235,74.195405,89.5030295,77.926399,29.261231,8.936561,105.585533,49.174305,41.718768,57.363688
8,dis_TRINITY_DN12680_c0_g2,8.358711,9.036279,11.21113,10.108258,8.611153,9.848314,4.163172,0.758522,6.377891,7.706438,5.100952,6.45531
7,dis_TRINITY_DN12689_c1_g2,7.3791079999999996,3.720376,8.7339714999999991,9.333462,10.5230655,25.143643,6.115641,0.667292,12.113696,20.185696,21.76989,20.600209
1,dis_TRINITY_DN1269_c1_g1,11.754018,6.861257,11.1561515,10.523438,6.850523,8.50323,8.601409,1.726351,8.06415,7.775096,6.850599,5.287107
1,dis_TRINITY_DN1269_c1_g2,90.871277,126.474497,91.0763265,66.362984,68.6448275,52.152467,184.451065,161.995934,32.307011,74.47751,52.275232,31.309794
1,dis_TRINITY_DN12696_c0_g1,48.953907,42.416026,37.139754999999994,49.643094,44.073771,34.328861,54.754099,30.154466,13.239521,48.635608,19.714979,37.692884
1,dis_TRINITY_DN127_c0_g4,65.741225,68.408802,47.119740500000006,44.430615,51.180269,48.119051,35.165438,7.49838,36.074811,63.187085,42.700334,57.184705
1,dis_TRINITY_DN1270_c0_g1,0,0,0,0,0,0,0,31.520623,0,7.618171,0,0
8,dis_TRINITY_DN12700_c0_g1,25.417249,27.181159,30.605027999999997,40.841867,30.3577505,27.25639,12.333164,4.566232,16.368496,18.571293,15.152677,20.057777
2,dis_TRINITY_DN12701_c0_g3,62.498533,43.317677,55.768989500000004,58.523604,67.6049455,63.187145,117.478876,44.540708,70.898409,65.577573,44.557342,70.573075
8,dis_TRINITY_DN12701_c0_g5,26.86835,31.554453,12.036804,7.502749,3.9410565,6.084719,11.236349,1.724313,5.918488,10.283312,5.350333,4.657358
3,dis_TRINITY_DN12701_c0_g7,27.63475,23.697144,15.378303,20.581836,20.336622,20.771141,36.3389,4.006302,22.293759,19.859512,16.338368,11.015616
7,dis_TRINITY_DN12704_c0_g1,12.472504,14.792811,16.903366,36.145067,42.679247,12.721286,9.685861,3.107057,6.177756,11.055239,9.877697,15.50726
1,dis_TRINITY_DN12709_c0_g3,136.547608,134.964085,94.856433,119.554349,105.951163,57.661647,113.403818,40.781653,20.62924,53.075024,14.158887,25.32573
1,dis_TRINITY_DN12714_c2_g1,21.203521,16.10607,18.522658,39.10989,26.3704035,10.875218,3.3223,0.564707,1.591784,3.490773,1.434356,2.656218
7,dis_TRINITY_DN12718_c0_g1,73.36792,97.089569,618.6709020000001,284.08484,165.07804149999998,1394.236578,62.866502,12.787794,98.017992,59.516885,91.686612,31.732338
8,dis_TRINITY_DN12726_c0_g2,18.675027,21.167457,30.562389,30.861625,33.398787,24.463088,141.530607,145.283935,27.507178,61.861986,36.24324,36.56315
2,dis_TRINITY_DN12728_c0_g2,8.953635,13.36764,9.771116,21.307233,13.236228,33.038802,3.519646,0.154436,33.010364,20.244747,21.79032,31.381896
2,dis_TRINITY_DN1273_c0_g1,0.317203,1.178718,13.9655515,7.778657,6.7590785,11.535368,1.210996,0.900802,0,30.026978,0.038537,27.781075
8,dis_TRINITY_DN1273_c0_g4,3.518761,2.805101,13.4331585,14.112105,13.176296,9.185535,1.481003,0.25992,2.6985,17.137511,4.260471,18.437806
1,dis_TRINITY_DN12734_c0_g2,0,0,0.9752715,1.280599,0.944389,2.138005,0.161383,12.740469,0,8.740266,0,2.652688
8,dis_TRINITY_DN12735_c0_g1,7.190048,13.035213,11.391633,10.160767,7.532429,8.268752,5.544011,0.969432,6.936523,6.828524,7.072563,7.068798
1,dis_TRINITY_DN12736_c1_g1,3.91334,5.24056,19.980345,22.126372,13.7015495,13.328553,3.168851,0.854306,20.837244,11.129363,23.2129,7.737313
1,dis_TRINITY_DN12756_c0_g2,78.220129,145.930228,134.535033,158.603324,128.369395,99.904876,135.958699,88.228403,189.719507,159.869585,128.115868,96.437554
7,dis_TRINITY_DN12758_c0_g1,191.837335,318.465684,151.2438565,100.869858,108.6295535,88.515435,163.176306,57.191011,190.383231,98.866073,138.16355,86.621286
8,dis_TRINITY_DN1276_c0_g1,9.800392,10.933781,12.5319695,12.879831,8.2152625,13.058078,8.022768,0.892166,24.761595,20.615921,26.885001,18.497291
7,dis_TRINITY_DN1276_c0_g2,160.49404,106.552217,101.3580085,108.723108,56.5995745,115.288979,47.252972,6.4732,155.75881,210.909767,224.948202,150.384433
1,dis_TRINITY_DN12760_c0_g1,16.773175,24.040791,22.1992475,14.376936,11.6843905,13.922251,1.811951,0.981619,8.150963,7.375785,4.837701,6.716337
8,dis_TRINITY_DN12763_c0_g3,0.177919,1.167758,6.7477065,4.025072,1.4584899999999998,4.421789,1.150643,1.182184,0.182727,3.300486,0.184427,4.663401
8,dis_TRINITY_DN12766_c0_g8,0.327649,0.395896,6.029980999999999,4.724347,3.2187025,4.941677,0.398346,0,0.063594,4.910973,0.784677,11.484521
8,dis_TRINITY_DN12769_c0_g2,9.976958,12.668558,14.8297245,12.420575,9.4224165,11.432784,16.784213,3.146796,11.749767,7.256757,10.435471,5.766651
2,dis_TRINITY_DN12770_c0_g1,18.048835,31.859259,127.9482775,277.98816,307.5633235,280.000784,18.924432,321.961776,30.496862,142.002782,31.507234,189.179939
7,dis_TRINITY_DN12770_c0_g2,0.1836,0.228474,0.03757399999999999,0,0,0.048816,1.3214920000000001,6.926074,0,14.721618,0.098001,0
5,dis_TRINITY_DN12773_c0_g1,52.851756,22.28117,32.071152,25.91596,21.0318235,12.645322,69.93945,15.035139,13.190976,51.897564,8.859882,6.636442
8,dis_TRINITY_DN12773_c0_g2,14.004731,12.174225,20.5841815,15.03132,13.648376,12.255282,17.080488,3.413741,18.202108,19.418028,15.447818,11.863206
1,dis_TRINITY_DN12775_c0_g1,56.930822,44.54654,46.702346,88.114932,77.7415305,45.815513,144.940396,36.017562,36.747535,63.518004,38.49102,26.188006
1,dis_TRINITY_DN12777_c0_g1,220.302394,410.209522,308.1450515,508.491322,507.7682355,289.287386,135.500125,125.960361,83.617666,159.307352,68.21656,215.513476
1,dis_TRINITY_DN12778_c0_g2,12.60123,13.717803,20.2807695,21.005819,12.9778065,15.082465,17.863219,32.423184,15.035473,18.758746,14.517047,10.052937
8,dis_TRINITY_DN12780_c0_g1,13.165677,14.664442,15.607455,15.808477,13.3742645,24.360436,11.816144,6.327549,15.374248,20.597635,22.053756,36.774027
8,dis_TRINITY_DN12781_c0_g1,84.063058,51.689734,33.4799965,26.017393,20.5704255,26.835508,273.101742,36.218895,34.258278,125.225274,47.715891,17.246359000000002
8,dis_TRINITY_DN12782_c0_g1,12.742994,5.758451,7.8236445,9.261243,6.7695375,10.265534,59.602703,9.260599,19.805963,25.198818,15.273133,12.952636
8,dis_TRINITY_DN12786_c0_g1,227.947968,184.179094,105.5651175,344.742263,444.9899725,98.282569,116.659729,46.14583,75.073,66.114671,65.189129,58.637994
8,dis_TRINITY_DN12787_c0_g1,78.8028,86.39453,37.8202055,34.89403,25.488461,26.943583,61.372738,15.054926,31.406021,36.976214,19.726552,20.285458
8,dis_TRINITY_DN12788_c0_g1,288.62789,327.544445,425.8549325,317.937631,261.1736895,167.718936,229.233573,33.796081,113.261927,101.19309,52.107425,38.807049
7,dis_TRINITY_DN1279_c0_g1,15.231692,9.434271,18.12757,11.365104,6.803812000000001,13.597002,9.667155,4.627151,15.694975,12.599884,12.328965,6.799787
8,dis_TRINITY_DN12792_c0_g2,9.314182,17.066663,11.69853,10.087981,7.4340495,10.289792,2.77112,0.703898,10.440994,11.325815,11.731454,7.411805
8,dis_TRINITY_DN12793_c0_g1,113.678924,45.88275,91.773092,117.899162,116.747508,117.763868,84.475442,575.539853,206.694131,227.571922,190.896619,180.695048
1,dis_TRINITY_DN12795_c0_g2,98.991377,72.430642,65.418523,46.470236,34.159833,51.835211,203.644395,37.688532,27.282024,37.933265,28.258903,19.281865
8,dis_TRINITY_DN12797_c0_g1,46.475499,52.554879,59.172305,54.999559,47.604751,38.396075,23.963196,125.306715,38.868206,46.644652,36.199214,31.332628
1,dis_TRINITY_DN12801_c1_g3,5.146938,10.958665,12.1296785,17.617213,10.9823445,4.958082,0.833202,141.243662,0,8.57182,0.069296,0
6,dis_TRINITY_DN12806_c0_g2,5.407871,5.142608,6.2410049999999995,4.828612,3.88342,4.86612,5.540064,0.967662,3.629133,3.823799,3.9636,2.071569
8,dis_TRINITY_DN12807_c0_g1,5.191291,2.363682,17.526403,64.677787,36.297677500000006,40.173825,17.973649,13.530549,63.085742,90.916833,32.129989,47.167887
6,dis_TRINITY_DN12808_c0_g1,92.994336,134.912283,92.9483255,106.492348,100.631041,87.144508,94.963978,42.657546,15.363238,69.279891,22.882343,306.293018
3,dis_TRINITY_DN12809_c0_g1,0.104939,0,0,0,0,0,0,25.503936,0,13.026889,0,0
7,dis_TRINITY_DN1281_c0_g3,2.858938,3.661241,7.8205795,5.194214,3.6075075,6.871992,2.398786,0.577242,7.588884,6.798636,7.246437,3.400784
7,dis_TRINITY_DN12818_c0_g2,156.263561,299.842851,139.1835375,136.695677,111.869178,80.439937,84.460226,22.299878,166.247922,90.111067,72.7696,63.263957
8,dis_TRINITY_DN12822_c0_g1,259.715964,241.444787,197.51299,218.0629,200.506149,132.051282,303.577808,28.375689,305.310168,277.560388,184.106357,155.376186
1,dis_TRINITY_DN12823_c0_g1,15.872491,15.476836,49.305017,59.819155,48.608427,57.057603,5.055387,3.445592,61.489252,63.019497,95.228065,127.352618
2,dis_TRINITY_DN12824_c0_g1,21.025227,44.619001,17.100482,16.584039,15.523074,16.367172,45.681487,17.408331,26.490615,34.678868,23.25455,25.922808
8,dis_TRINITY_DN12824_c0_g4,0,0,0.2187345,0,0,0,0,45.93115,0,4.95512,0,0
1,dis_TRINITY_DN12825_c0_g1,82.407312,97.735786,73.3672195,69.842067,50.0702385,39.986639,85.011822,23.32427,10.223847,52.691848,24.365534,50.004928
2,dis_TRINITY_DN1283_c0_g1,56.879483,29.600052,41.963667,39.729071,38.0958885,33.027545,8.815113,2.662275,42.575412,38.124548,52.297759,35.019479
6,dis_TRINITY_DN12830_c0_g1,24.854556,17.420981,38.2937675,32.716331,33.2202025,17.817198,49.824566,14.9315,59.394571,52.437172,69.045311,41.151353
8,dis_TRINITY_DN12831_c0_g1,2.723379,4.564232,7.238868,6.715089,4.503893,5.765775,1.011276,0.60671,4.263631,3.593656,6.964163,4.263045
2,dis_TRINITY_DN12838_c0_g1,0.612954,0.667586,4.2332304999999995,39.92366,45.156226,82.311203,3.089261,0,387.032223,262.973805,1287.589402,269.452728
8,dis_TRINITY_DN12839_c0_g1,33.97267,20.715328,44.0103075,49.071264,31.97923,49.524466,44.299274,8.64237,109.820346,99.752383,114.320765,52.159164
8,dis_TRINITY_DN1284_c0_g1,62.980063,98.085519,69.63049749999999,53.574155,48.131748,32.414687,52.316568,19.71272,43.781595,47.276608,35.401194,23.17284
1,dis_TRINITY_DN12845_c0_g1,11.941184,11.821703,26.134743,21.58452,20.0307275,21.202233,22.397662,3.877172,12.869192,23.42391,18.714779,24.948504
1,dis_TRINITY_DN12848_c0_g1,96.541011,148.487058,99.225273,76.06596,38.962059000000004,58.547443,156.63178,12.097339,83.001122,77.422216,48.486374,44.392678
8,dis_TRINITY_DN12850_c0_g1,7.99094,6.677259,5.873079499999999,3.763302,1.6778209999999998,4.155207,3.587242,0.901774,2.688165,6.874003,3.087196,2.486258
1,dis_TRINITY_DN12852_c0_g1,11.482811,20.956894,21.243759500000003,12.875396,8.420706,13.591085,26.468104,5.786538,7.113455,14.497498,4.076393,5.016797
7,dis_TRINITY_DN12856_c0_g1,10.608915,16.173416,12.7447305,12.740766,10.9591555,8.216767,2.431517,1.743946,10.771487,10.505551,6.277134,8.788832
1,dis_TRINITY_DN12865_c0_g2,30.487253,430.950011,2.127521,1.49643,1.6330285,0.368449,1.845526,0.213569,0.12651,17.272452,0.122533,8.666939
8,dis_TRINITY_DN1287_c0_g1,1.628877,4.325748,8.181617,7.377822,6.1818965,9.386614,3.035638,1.104542,6.920377,7.585736,7.938937,9.185184
8,dis_TRINITY_DN1287_c0_g4,14.149596,38.328069,32.0882745,50.91372,44.1572,36.421942,8.2078970000000009,1.570506,20.801835,18.276334,14.792137,17.947187
1,dis_TRINITY_DN12872_c1_g3,0,0,0,0.401878,0.217699,0.886228,0,0,8.940063,19.382979,12.292369,5.681253
2,dis_TRINITY_DN12873_c0_g1,7.537671,6.772126,3.3911675,4.327452,3.540359,3.925779,7.746226,1.75196,4.775366,10.973766,18.256367,8.563882
1,dis_TRINITY_DN12874_c0_g1,0.518302,0,0,0,0,0,0.532558,11.720702,0,17.845252,0,0
1,dis_TRINITY_DN12877_c0_g1,23.892664,3.229995,0.0984315,0,0.1954395,0,58.056653,776.888212,0,35.503406,0,0
1,dis_TRINITY_DN1288_c0_g1,1.064038,0.621025,0.2249075,0.122916,0.0920095,0.711713,1.619156,33.428909,0.097774,2.742299,0.24396,0.230339
1,dis_TRINITY_DN1289_c0_g1,27.125543,42.214516,62.9798335,58.941285,34.6507735,36.95483,60.33626,10.54563,9.259585,33.597274,8.199711,25.9311
1,dis_TRINITY_DN12892_c0_g1,10.263013,11.451694,15.207198,14.898114,17.8761665,13.762255,14.820683,5.455582,13.256484,16.16088,7.005524,14.018573
7,dis_TRINITY_DN12901_c0_g2,6.802887,7.776102,8.376942,9.72113,6.8370215,7.543925,4.43739,0.78865,5.507641,5.604602,6.207718,3.464026
8,dis_TRINITY_DN12901_c0_g5,16.209989,24.196268,14.094511,12.554054,8.574156,9.821175,21.10585,5.269134,24.326885,13.348991,14.102983,8.534021
8,dis_TRINITY_DN12901_c0_g8,7.230866,1.025483,6.8717725,4.557352,4.625241,2.22715,2.125218,0.829528,5.576955,1.639535,15.147696,0.703348
1,dis_TRINITY_DN12902_c0_g1,13.899256,20.37501,14.0068865,12.906139,13.6008465,12.463362,9.502849,2.390772,10.354918,12.578869,8.777134,11.202875
8,dis_TRINITY_DN12913_c0_g1,0.660609,0.248648,1.593824,2.641514,1.1486095,0.704219,0.649741,0.485014,3.158697,10.096221,4.170554,4.266369
8,dis_TRINITY_DN12916_c0_g2,2.903093,8.424418,6.760527,7.531242,9.542109,8.218362,11.361417,5.271447,11.580423,25.534721,11.536286,21.002885
1,dis_TRINITY_DN1292_c0_g1,7.570556,7.484556,6.0805465000000005,3.975918,1.600529,2.563701,3.740829,0.32642,2.951445,3.385331,2.502414,2.228602
8,dis_TRINITY_DN12921_c0_g1,5.034025,6.246767,10.1457475,9.864232,5.6738235,4.951356,5.284493,6.612768,8.518961,8.851205,10.674522,6.631826
8,dis_TRINITY_DN12921_c0_g3,13.108619,14.673569,17.961094000000003,19.444657,8.7347355,19.697144,4.109503,0.512584,10.203557,9.953918,13.073932,7.624852
1,dis_TRINITY_DN12930_c0_g1,124.346702,189.116086,208.8204785,160.823022,261.00868049999997,188.343775,102.948067,93.413664,215.50489,234.766204,150.065326,199.747241
8,dis_TRINITY_DN12932_c0_g1,13.303284,12.015049,21.542146,32.069918,19.629912,45.455282,20.556023,26.563242,68.614771,50.171418,45.545434,45.758628
1,dis_TRINITY_DN12933_c0_g2,995.513289,901.66292,1881.483607,1320.521071,1321.033522,1054.940005,859.852159,172.177231,797.628143,917.043031,462.634602,732.904242
1,dis_TRINITY_DN12933_c0_g4,0.139293,0.096979,0.0778225,1.960213,2.4219020000000002,24.700125,0.290661,0.315706,2.125802,0.649385,11.366979,0.976982
8,dis_TRINITY_DN12937_c0_g1,4.630903,1.37349,0.072253,0.237184,0.3773379999999999,0.093065,24.761478,3.455345,0.180852,9.146376,0.474431,0.256783
1,dis_TRINITY_DN12938_c1_g1,345.380275,171.066147,186.2368495,132.823088,115.3512105,154.12084,328.87927,247.803452,193.920794,229.302128,186.04961,205.195447
1,dis_TRINITY_DN12946_c0_g1,11.986089,13.31046,14.721611,18.248736,10.3025525,20.801173,11.387663,1.934612,20.277436,18.262042,25.571929,13.405464
1,dis_TRINITY_DN1295_c0_g6,49.237812,40.740468,40.738305,63.41246,49.267788499999995,24.234713,16.443994,3.557954,2.891853,12.623995,1.954608,5.973938
1,dis_TRINITY_DN12957_c0_g1,20.390769,43.49172,10.638668,6.995489,6.131176,5.450381,5.418247,0.856257,6.802691,13.794506,5.941918,4.590334
8,dis_TRINITY_DN12961_c0_g1,10.918545,7.434502,8.694070499999999,8.50994,8.041667,8.695001,8.572259,0.832738,10.674649,11.334225,13.388207,9.474805
1,dis_TRINITY_DN12963_c0_g2,119.958786,234.203238,109.9197755,156.140523,200.4990965,178.329879,12.286699,7.903916,320.902397,147.831658,192.422699,174.781315
8,dis_TRINITY_DN12978_c0_g1,18.972519,16.242705,7.698207,6.692942,2.9902565,1.582019,5.194488,0.299368,0.482856,1.295581,0.376107,0.127495
8,dis_TRINITY_DN12980_c0_g2,5.466616,8.187983,6.3833,4.877797,3.657507,3.59013,4.255711,0.583271,3.21954,4.109675,3.342053,2.341907
1,dis_TRINITY_DN12987_c0_g1,66.937236,71.057074,48.7245375,65.687619,76.2970095,87.047368,44.389142,9.640652,50.216354,63.489936,53.387258,60.094165
8,dis_TRINITY_DN12992_c0_g4,64.379742,73.431558,56.3131875,49.928187,39.3805005,55.047328,23.547543,19.068915,37.398629,69.606704,54.646398,57.332097
8,dis_TRINITY_DN130_c0_g1,3.642561,13.030974,18.3596565,25.081365,18.6275935,17.769126,14.916501,3.351029,7.669188,14.699711,14.315811,27.567734
8,dis_TRINITY_DN13000_c0_g1,8.149513,6.353859,9.014015,12.861098,4.735103,15.022747,14.835924,9.285753,18.969636,16.337953,13.228234,12.479719
8,dis_TRINITY_DN13000_c0_g2,10.944349,14.207171,21.511119,20.459541,10.7328155,13.493323,10.010265,3.100578,20.233024,14.240174,20.920258,10.503587
2,dis_TRINITY_DN13003_c0_g1,8.186851,6.672623,10.1600085,8.962535,7.841165,6.190371,10.133656,28.303686,11.123388,12.826661,9.899712,9.474752
1,dis_TRINITY_DN13004_c0_g1,24.703763,25.06091,20.976301,16.773442,10.621213,9.835223,7.800879,5.138321,10.33141,10.484223,18.730926,8.145093
7,dis_TRINITY_DN13004_c0_g2,34.186646,27.654528,27.746665,29.929444,19.284178500000003,20.309965,112.754668,16.139131,24.130877,53.266974,22.477305,17.904325
7,dis_TRINITY_DN13012_c0_g1,40.262591,10.547613,2.9531834999999997,7.010568,9.751554,3.895952,209.951283,33.865899,0,35.173679,0,20.325929
2,dis_TRINITY_DN13015_c0_g1,132.487628,77.181842,56.6460855,53.553002,36.0815545,28.365546,93.925146,12.960438,32.867839,33.851171,36.67634,40.657681
8,dis_TRINITY_DN13022_c0_g1,45.188624,47.976693,45.7702965,41.67107,41.0632775,33.912266,40.376855,19.889572,33.635949,31.4122,23.537001,27.783536
1,dis_TRINITY_DN13030_c1_g1,262.448084,218.807317,239.352939,427.264278,275.3372,175.06609,187.661646,34.294898,74.11722,251.434544,87.450264,212.308136
2,dis_TRINITY_DN13030_c1_g4,41.176744,42.1216,22.691584,20.035213,15.465379,19.240099,53.170325,15.978114,7.963036,22.10761,2.94697,8.884
2,dis_TRINITY_DN13040_c0_g3,0.071772,0,0.0434765,0,0,0,0,86.393852,0,17.303864,0,0
7,dis_TRINITY_DN13044_c0_g2,84.456499,93.48451,72.912319,104.036698,110.6505555,68.966091,56.968298,38.642575,74.165355,82.819282,46.942099,45.139088
8,dis_TRINITY_DN13048_c0_g1,3.893269,0.908525,3.955697,2.411979,1.5334340000000002,2.499927,13.61767,80.511403,1.581627,7.04804,0,1.612762
1,dis_TRINITY_DN1305_c0_g3,51.495056,54.399946,39.5377765,33.118991,21.825949,24.375736,26.373295,7.612364,21.858049,31.097171,18.511822,13.344816
7,dis_TRINITY_DN13053_c0_g1,0,0,0.020247,0,0,0,0,50.40606,0,8.025039,0,0
1,dis_TRINITY_DN13057_c0_g2,6.040016,9.322028,14.1834525,21.408501,16.398198,15.917831,11.96146,1.5449600000000001,22.67997,21.77476,23.863377,34.613788
3,dis_TRINITY_DN13062_c0_g1,14.999147,14.741049,18.859873,25.232178,34.0867755,20.123563,18.073377,6.839135,23.904127,33.63281,30.74022,27.199147
8,dis_TRINITY_DN13071_c0_g2,0.400647,1.069068,2.6684915,2.460365,6.3215475,11.883415,0.45915,5.492484,42.763529,56.833628,4.153007,27.909639
1,dis_TRINITY_DN1308_c0_g1,170.755362,55.213275,137.9864895,86.578334,66.487926,67.339549,165.428926,16.137945,83.051767,92.007799,49.215991,43.590024
1,dis_TRINITY_DN13081_c1_g3,64.213611,61.023505,50.287483,40.360405,35.104138,70.752696,51.84603,10.41152,105.418708,93.334729,102.16684,62.031817
8,dis_TRINITY_DN13085_c0_g1,39.174138,46.264014,4.99452,7.175101,4.459475,4.245596,0.252231,0.071024,4.629711,8.591457,2.047642,1.458101
1,dis_TRINITY_DN13095_c0_g4,22.118603,4.869477,0.052428,0,0,0,26.448779,6.558782,0,3.234696,0,0
1,dis_TRINITY_DN131_c0_g1,89.010841,107.221185,103.874225,119.401804,125.6652195,79.113913,67.79414,150.162567,73.748293,72.957313,71.355304,63.107466
8,dis_TRINITY_DN1310_c0_g1,22.922439,20.494296,28.429135,26.302587,24.818982,19.072032,18.36387,3.562464,35.246993,20.814647,25.622283,24.445811
8,dis_TRINITY_DN13107_c0_g3,17.084417,12.516591,21.7925495,32.344602,36.540685,27.945485,10.433795,11.104624,26.749549,42.538945,46.164268,21.688424
1,dis_TRINITY_DN1311_c0_g2,1.057952,0.949109,1.557536,4.834315,6.0475460000000005,2.950297,0.443093,0.198555,14.350448,4.129668,11.553644,4.948973
1,dis_TRINITY_DN13111_c0_g1,5.434548,4.129824,5.6893165,4.478867,4.234078,4.60332,16.38457,2.275659,5.040473,10.89369,4.489551,5.300334
8,dis_TRINITY_DN1313_c0_g1,14.594463,24.025259,10.5568565,13.453819,11.0230135,18.458943,1.146358,0.255563,46.130741,8.557018,26.746968,18.880371
8,dis_TRINITY_DN1313_c0_g2,3.986042,7.005871,17.115302999999997,17.375025,13.881091,19.195312,6.925431,0.858416,20.494782,14.371538,28.143773,13.387824
8,dis_TRINITY_DN1314_c0_g1,14.768451,8.722984,10.8010285,8.976383,8.9067215,7.581496,16.838351,55.400828,10.446892,16.430492,8.494662,7.218596
8,dis_TRINITY_DN1315_c0_g1,16.510487,16.181784,30.397188999999997,26.510142,10.505723,31.961555,14.368971,4.357197,31.102748,34.093302,50.459936,21.747965
3,dis_TRINITY_DN13154_c0_g2,6.031576,13.740518,20.312529,10.636776,4.72356,6.678831,0.595778,0.560532,7.293616,7.790854,12.794559,2.789981
7,dis_TRINITY_DN13156_c0_g3,38.254137,36.685485,57.557325500000005,71.184449,49.2310085,58.845844,96.326744,23.176071,34.887244,45.159053,44.94698,19.166564
